Time,timestamp_ms,is_high_confidence,is_hand_tracking,bone_index,bone_name,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w
1763351042.1114802,1763351042110,True,True,19,leg_l1_link,-0.4422796666622162,-0.5180449485778809,1.1087799370288849,-0.08674264373713335,-0.08662034938206713,0.23130322733493894,0.9651276837055618
1763351042.1114802,1763351042110,True,True,20,leg_l3_link,-0.4753507077693939,-0.061088830232620184,0.8446918576955795,0.09230347752823155,-0.09305507194317994,-0.022490544329208384,0.9911180540367636
1763351042.1114802,1763351042110,True,True,21,leg_l6_link,-0.38682976365089417,-0.5212552547454834,0.8745087236165999,-0.08766410107977604,-0.12048811067272705,0.20925361433247905,0.9664422100970061
1763351042.1114802,1763351042110,True,True,22,leg_r1_link,-0.47453776001930237,-0.05457273125648493,0.748845785856247,0.09230343966483558,-0.09305506572480937,-0.02249055590962757,0.9911180578840583
1763351042.1114802,1763351042110,True,True,23,leg_r3_link,-0.37418103218078613,-0.5289475917816162,0.7784637808799743,-0.08766414712366337,-0.12048810022385581,0.20925359729289109,0.9664422109125365
1763351042.1114802,1763351042110,True,True,24,leg_r6_link,-0.0,-1.0,1.0,0.0,0.0,0.0,1.0
1763351042.119802,1763351042118,True,True,0,base_link,-0.44413459300994873,-0.2889851927757263,0.9314166307449341,-0.0010231316609569665,0.014351024368542284,0.10256225670149598,0.9946225338295299
1763351042.119802,1763351042118,True,True,1,zhead_1_link,-0.48148009181022644,-0.23071722686290735,0.8424400985240936,0.0005218420203327855,0.009854692574458548,0.09131177152231804,0.9957734547057502
1763351042.119802,1763351042118,True,True,2,zhead_2_link,-0.4504086673259735,-0.3547548949718475,0.8389232456684113,-0.004075258534051219,-0.00032627245181415104,0.09062194144653293,0.9958769751041687
1763351042.119802,1763351042118,True,True,3,camera_base,-0.4800277650356293,-0.292470246553421,1.0479762479662895,-0.014217194792534357,0.02167772037871316,0.12403335965597186,0.9919393497103872
1763351042.119802,1763351042118,True,True,4,camera,-0.48459723591804504,-0.18608465790748585,0.46288472414016724,-0.008528236988577076,-0.01272646767221407,0.03025166976858595,0.9994249059687612
1763351042.119802,1763351042118,True,True,5,zarm_l1_link,-0.4422036409378052,-0.4020940363407134,0.4553110599517822,-0.0101391500313604,0.021369178728403503,0.10947915617615586,0.9937076381914713
1763351042.119802,1763351042118,True,True,6,zarm_l2_link,-0.4469452202320099,-0.2755298316478729,1.1894419491291046,-0.009302945490719026,0.016789118936943313,0.11147569856234237,0.9935817778726398
1763351042.119802,1763351042118,True,True,7,zarm_l3_link,-0.5105578303337097,-0.21017128229141213,0.06729638576507568,-0.008283793757316752,0.014690862668989575,0.08943400349634392,0.995849946695607
1763351042.119802,1763351042118,True,True,8,zarm_l4_link,-0.4958168864250183,-0.40002614259719826,0.0633544921875,0.0206777787143857,0.040386177208434536,0.062096373648146956,0.9970383275168901
1763351042.119802,1763351042118,True,True,9,zarm_l5_link,-0.44108834862709045,-0.276095449924469,1.2516703307628632,-0.004386723865584862,-0.0011727931936096336,0.1126516106372329,0.993624172326081
1763351042.119802,1763351042118,True,True,10,zarm_l6_link,-0.40431445837020874,-0.15190501511096932,0.005652070045471191,-0.008269533366964458,0.014697845762159429,0.08947396118236575,0.9958463729000477
1763351042.119802,1763351042118,True,True,11,zarm_l7_link,-0.37719568610191345,-0.41511321067810036,-0.004562020301818848,0.020583664294544116,0.04047798593229252,0.06210656441205733,0.9970359171444154
1763351042.119802,1763351042118,True,True,12,zarm_r1_link,-0.4740315079689026,-0.29675000905990606,1.4713371992111206,0.0016312010133727746,0.08517062533673037,0.1470554130114908,0.9854531999374827
1763351042.119802,1763351042118,True,True,13,zarm_r2_link,-0.4804809093475342,-0.20253905653953558,1.3780798316001892,-0.02052582407749837,-0.0038743648554705403,0.053137701580911356,0.9983687016897136
1763351042.119802,1763351042118,True,True,14,zarm_r3_link,-0.44736137986183167,-0.3684327900409699,1.3750952780246735,0.008724371697948432,0.035698986791552444,0.20390483945137064,0.9783007125259817
1763351042.119802,1763351042118,True,True,15,zarm_r4_link,-0.42091721296310425,-0.2721212208271027,1.5353684425354004,-0.004830615539205387,0.2730658916891368,0.1980635202903049,0.9413726817152392
1763351042.119802,1763351042118,True,True,16,zarm_r5_link,-0.5278143882751465,-0.09472638368606573,1.3629613518714905,0.06701527134130647,-0.024294055024887302,0.008409405460793233,0.9974206906803643
1763351042.119802,1763351042118,True,True,17,zarm_r6_link,-0.4270879626274109,-0.48265659809112554,1.3661983907222748,-0.0662607581873866,-0.01998148725340913,0.259880253624174,0.9631575706330764
1763351042.119802,1763351042118,True,True,18,zarm_r7_link,-0.5389363765716553,-0.07403787970542908,1.1001065075397491,0.06595671485262365,-0.07349769401489954,-0.02862173148252455,0.9947002549649238
1763351042.119802,1763351042118,True,True,19,leg_l1_link,-0.4419998526573181,-0.5178221464157104,1.1086652278900146,-0.08663114015602241,-0.08685249545821982,0.2314526780312567,0.9650810056260081
1763351042.119802,1763351042118,True,True,20,leg_l3_link,-0.4756004214286804,-0.06087403371930117,0.844792827963829,0.09284038543236692,-0.09338618726184769,-0.023186241235660394,0.9910207268664094
1763351042.119802,1763351042118,True,True,21,leg_l6_link,-0.3864155411720276,-0.5208184123039246,0.8744332343339919,-0.08801157852257406,-0.12076941929028899,0.20946850792761906,0.9663289572380765
1763351042.119802,1763351042118,True,True,22,leg_r1_link,-0.47472405433654785,-0.05424435809254641,0.748955100774765,0.09284042338414147,-0.09338617250538776,-0.023186261261396317,0.9910207242330331
1763351042.119802,1763351042118,True,True,23,leg_r3_link,-0.373698353767395,-0.5285653471946716,0.7784017026424407,-0.08801162492847321,-0.12076940406110599,0.20946847591731238,0.9663289618535985
1763351042.119802,1763351042118,True,True,24,leg_r6_link,-0.0,-1.0,1.0,0.0,0.0,0.0,1.0
1763351042.1329231,1763351042132,True,True,0,base_link,-0.44413018226623535,-0.2887927293777466,0.9314320087432861,-0.0010540125533460842,0.01431998034682983,0.10325311001603467,0.9945514679957095
1763351042.1329231,1763351042132,True,True,1,zhead_1_link,-0.4815508723258972,-0.23057986795902244,0.8424510061740875,0.00045258933416686414,0.009799308212947383,0.09210065817486555,0.995701379674247
1763351042.1329231,1763351042132,True,True,2,zhead_2_link,-0.45030686259269714,-0.35457435250282276,0.8389405608177184,-0.004168677432702773,-0.00018341231721155657,0.09119974435208451,0.9958238775599321
1763351042.1329231,1763351042132,True,True,3,camera_base,-0.4800260066986084,-0.2923235297203064,1.0479894280433655,-0.014250730441582819,0.021552164980991714,0.12483977698487089,0.9918404362340151
1763351042.1329231,1763351042132,True,True,4,camera,-0.4846923053264618,-0.18599483370780934,0.46289026737213135,-0.008526005595410724,-0.01269526099914781,0.031034835865717415,0.9994013090543451
1763351042.1329231,1763351042132,True,True,5,zarm_l1_link,-0.44215136766433716,-0.40198564529418934,0.4553362727165222,-0.010197766546635015,0.02131056492765858,0.10982731925665801,0.9936698774365763
1763351042.1329231,1763351042132,True,True,6,zarm_l2_link,-0.44700366258621216,-0.2753288149833679,1.1894626915454865,-0.009213223222815816,0.01686050761303198,0.11231594655556516,0.9934867729115496
1763351042.1329231,1763351042132,True,True,7,zarm_l3_link,-0.5106449127197266,-0.21012915670871712,0.06730425357818604,-0.008336125856535705,0.014616383440391576,0.09004622419064132,0.9957954347404071
1763351042.1329231,1763351042132,True,True,8,zarm_l4_link,-0.49571874737739563,-0.39999055862426736,0.06337296962738037,0.0206133032645352,0.04039975980134616,0.06247437137317014,0.9970154984041347
1763351042.1329231,1763351042132,True,True,9,zarm_l5_link,-0.44113460183143616,-0.275896281003952,1.2516899108886719,-0.00422768044766414,-0.001109403635099142,0.11353657437851392,0.9935242031374973
1763351042.1329231,1763351042132,True,True,10,zarm_l6_link,-0.40446439385414124,-0.15173658728599526,0.005671143531799316,-0.008321723181843321,0.014622721489173415,0.09008576687783551,0.9957918856596328
1763351042.1329231,1763351042132,True,True,11,zarm_l7_link,-0.37708646059036255,-0.41499388217926003,-0.004542708396911621,0.020520688387214495,0.04049020896447323,0.06248374657531427,0.9970131522402501
1763351042.1329231,1763351042132,True,True,12,zarm_r1_link,-0.4740036725997925,-0.2966751158237458,1.4713561534881592,0.0017462702908387924,0.08540294472898415,0.1479373431885627,0.9853008830108694
1763351042.1329231,1763351042132,True,True,13,zarm_r2_link,-0.4806366562843323,-0.2024479508399964,1.3781280517578125,-0.020368699010519634,-0.003816053857985249,0.05402787158212185,0.9983243675909537
1763351042.1329231,1763351042132,True,True,14,zarm_r3_link,-0.4472222626209259,-0.36828151345252996,1.3750883042812347,0.008856014378151148,0.03575911388369366,0.20478049652452415,0.9781144130554239
1763351042.1329231,1763351042132,True,True,15,zarm_r4_link,-0.4208999574184418,-0.27197241783142095,1.5353676676750183,-0.004847942813723364,0.2730245866967431,0.19856329107596637,0.9412792847750494
1763351042.1329231,1763351042132,True,True,16,zarm_r5_link,-0.5281366109848022,-0.09469917416572576,1.363076239824295,0.06747817355458999,-0.024126030516460954,0.008636858635116762,0.9973916158752151
1763351042.1329231,1763351042132,True,True,17,zarm_r6_link,-0.42668798565864563,-0.48245477676391607,1.366140753030777,-0.06644730199247532,-0.02006882662557141,0.26101494896902494,0.9628360165004688
1763351042.1329231,1763351042132,True,True,18,zarm_r7_link,-0.5393507480621338,-0.07377617061138153,1.100243866443634,0.06620504693944206,-0.07546611091540285,-0.02923914468323734,0.9945183911226797
1763351042.1329231,1763351042132,True,True,19,leg_l1_link,-0.44148391485214233,-0.5177587866783142,1.108619898557663,-0.08664185029072616,-0.08699581016703384,0.23279463646186938,0.9647443060345923
1763351042.1329231,1763351042132,True,True,20,leg_l3_link,-0.47564131021499634,-0.06065466627478594,0.8449142575263977,0.09364780092437877,-0.0965178942979446,-0.023599411575482544,0.9906348738236556
1763351042.1329231,1763351042132,True,True,21,leg_l6_link,-0.3861441910266876,-0.5203964710235596,0.874314248561859,-0.08810962185477998,-0.12112133261232189,0.21078400320427682,0.9659898660524356
1763351042.1329231,1763351042132,True,True,22,leg_r1_link,-0.47415846586227417,-0.05387281998991961,0.7490946650505066,0.0936477632169345,-0.09651788570252803,-0.023599394254970905,0.9906348786383292
1763351042.1329231,1763351042132,True,True,23,leg_r3_link,-0.37335097789764404,-0.5281489491462708,0.7782932519912719,-0.08810963087809089,-0.1211212817960603,0.21078396157037382,0.9659898806857684
1763351042.1329231,1763351042132,True,True,24,leg_r6_link,-0.0,-1.0,1.0,0.0,0.0,0.0,1.0
1763351042.1408894,1763351042140,True,True,0,base_link,-0.44410470128059387,-0.2885345220565796,0.9314525276422501,-0.001088256546483479,0.01428554511398912,0.10401915262133427,0.9944720985459697
1763351042.1408894,1763351042140,True,True,1,zhead_1_link,-0.48160868883132935,-0.23038288950920097,0.8424665480852127,0.00037486011546100645,0.009737232315824074,0.09297766914704478,0.9956205094445897
1763351042.1408894,1763351042140,True,True,2,zhead_2_link,-0.45017334818840027,-0.35432919859886164,0.8389632105827332,-0.004274003584971487,-2.1611660039243242e-05,0.09183818657047772,0.9957647713761207
1763351042.1408894,1763351042140,True,True,3,camera_base,-0.48000338673591614,-0.29211607575416565,1.0480075180530548,-0.014287715890276222,0.02141112664812754,0.12573646107990782,0.991729684533743
1763351042.1408894,1763351042140,True,True,4,camera,-0.4847766160964966,-0.1858512759208678,0.46289968490600586,-0.008523417022156313,-0.012659087795654615,0.031905376845744376,0.9993743771914405
1763351042.1408894,1763351042140,True,True,5,zarm_l1_link,-0.44207534193992615,-0.40182214975357045,0.4553678035736084,-0.010263725252926516,0.021246910238097886,0.11020874306167887,0.9936283297601933
1763351042.1408894,1763351042140,True,True,6,zarm_l2_link,-0.44704851508140564,-0.2750612199306488,1.189489260315895,-0.009112001631221889,0.01694118088870212,0.1132506831824269,0.9933802145075583
1763351042.1408894,1763351042140,True,True,7,zarm_l3_link,-0.5107213854789734,-0.21003854274749734,0.06731641292572021,-0.00839457549355871,0.01453303141285709,0.0907236988300969,0.9957346697644015
1763351042.1408894,1763351042140,True,True,8,zarm_l4_link,-0.49559274315834045,-0.39990824460983254,0.06339740753173828,0.02054076057067528,0.04041731679068287,0.0628893963502092,0.9969901912683626
1763351042.1408894,1763351042140,True,True,9,zarm_l5_link,-0.4411656856536865,-0.2756308913230896,1.2517151683568954,-0.004048352546054401,-0.0010377376912283356,0.11452178517410719,0.9934119461042749
1763351042.1408894,1763351042140,True,True,10,zarm_l6_link,-0.4046105146408081,-0.15150636434555032,0.005695819854736328,-0.008380002579361112,0.014538627776264905,0.09076274924689826,0.9957311520728364
1763351042.1408894,1763351042140,True,True,11,zarm_l7_link,-0.37694865465164185,-0.4148198664188383,-0.004517912864685059,0.02044984781318226,0.04050622299848605,0.06289783375509,0.9969879197521562
1763351042.1408894,1763351042140,True,True,12,zarm_r1_link,-0.47395142912864685,-0.29654881358146673,1.4713806509971619,0.0018765171956361955,0.08566376765240011,0.1489192599385523,0.985130068373798
1763351042.1408894,1763351042140,True,True,13,zarm_r2_link,-0.48078909516334534,-0.2023035883903504,1.3781856298446655,-0.020191563928009474,-0.003749907021529824,0.05501896553413392,0.9982740867993243
1763351042.1408894,1763351042140,True,True,14,zarm_r3_link,-0.44704651832580566,-0.3680695593357087,1.375083565711975,0.009004912498446038,0.03582688858910684,0.20575536513602435,0.9779059644580661
1763351042.1408894,1763351042140,True,True,15,zarm_r4_link,-0.42085927724838257,-0.27176406979560863,1.535370111465454,-0.0049162856434679676,0.27298247887208954,0.19924213045494193,0.9411476875687986
1763351042.1408894,1763351042140,True,True,16,zarm_r5_link,-0.5284740924835205,-0.09462612867355352,1.363208830356598,0.06799541811855958,-0.023935921359710205,0.008888656656083642,0.9973588554609591
1763351042.1408894,1763351042140,True,True,17,zarm_r6_link,-0.4262221157550812,-0.4821858108043671,1.3660790920257568,-0.06665151915524543,-0.020166557167163975,0.2622774591356706,0.9624767110926156
1763351042.1408894,1763351042140,True,True,18,zarm_r7_link,-0.5397925972938538,-0.07344090938568115,1.1004018634557724,0.06648959347478295,-0.07759433802795791,-0.029907694084484602,0.9943157358204234
1763351042.1408894,1763351042140,True,True,19,leg_l1_link,-0.44088876247406006,-0.5176421403884888,1.1085716634988785,-0.08665027708887883,-0.08715533846995334,0.23428802644576346,0.964367563287338
1763351042.1408894,1763351042140,True,True,20,leg_l3_link,-0.4758436679840088,-0.0594643279910087,0.8420208692550659,0.09454535437959892,-0.09992671315702442,-0.02404225745996598,0.990200887607711
1763351042.1408894,1763351042140,True,True,21,leg_l6_link,-0.38587117195129395,-0.5198262929916382,0.8740074038505553,-0.08821362896788346,-0.1215118918692884,0.2122480618323829,0.9656106751931961
1763351042.1408894,1763351042140,True,True,22,leg_r1_link,-0.47370028495788574,-0.05251394957303995,0.7462258338928223,0.094545354285104,-0.09992672622803903,-0.024042244265048605,0.990200886618039
1763351042.1408894,1763351042140,True,True,23,leg_r3_link,-0.37299373745918274,-0.5275838375091553,0.7779980599880217,-0.08821353793917401,-0.12151185625018344,0.21224807196919093,0.9656106857632893
1763351042.1408894,1763351042140,True,True,24,leg_r6_link,-0.0,-1.0,1.0,0.0,0.0,0.0,1.0
1763351042.1540873,1763351042153,True,True,0,base_link,-0.444076269865036,-0.28837713599205017,0.9314642548561096,-0.0011094141620719426,0.014257999268160739,0.10436917937412553,0.9944357963457761
1763351042.1540873,1763351042153,True,True,1,zhead_1_link,-0.4816160798072815,-0.2302542775869369,0.8424745798110962,0.0003129147006864507,0.009733978882615341,0.09338896936222721,0.9955820670045057
1763351042.1540873,1763351042153,True,True,2,zhead_2_link,-0.45009326934814453,-0.35417851805686945,0.8389763236045837,-0.004330590828132142,9.710591246448605e-05,0.09217716743167367,0.9957332003894388
1763351042.1540873,1763351042153,True,True,3,camera_base,-0.47997912764549255,-0.29198089241981506,1.0480172783136368,-0.014301679930330104,0.021320549624932277,0.12617787632215807,0.9916753700892704
1763351042.1540873,1763351042153,True,True,4,camera,-0.48481419682502747,-0.18576884269714344,0.46290266513824463,-0.008535365719728408,-0.012606593995366478,0.03227463419681738,0.9993630818212809
1763351042.1540873,1763351042153,True,True,5,zarm_l1_link,-0.4420507848262787,-0.4017176926136016,0.4553855061531067,-0.010277557953133008,0.021251866252828988,0.11046595694132211,0.9935995180857979
1763351042.1540873,1763351042153,True,True,6,zarm_l2_link,-0.44706326723098755,-0.2748984098434448,1.1895048022270203,-0.00903632291951867,0.017002591607179148,0.11374609746076317,0.993323251544622
1763351042.1540873,1763351042153,True,True,7,zarm_l3_link,-0.5107846856117249,-0.20998981595039345,0.06732308864593506,-0.008395571397432192,0.014438767219660543,0.09102036206116722,0.995708958517669
1763351042.1540873,1763351042153,True,True,8,zarm_l4_link,-0.49557435512542725,-0.3998386561870573,0.06341564655303955,0.020547499918784237,0.04039900391289238,0.06316413914716339,0.9969734260529373
1763351042.1540873,1763351042153,True,True,9,zarm_l5_link,-0.4411705434322357,-0.27547168731689453,1.2517297267913818,-0.003952126337863405,-0.0010448107108604265,0.11507098695253619,0.9933488596811079
1763351042.1540873,1763351042153,True,True,10,zarm_l6_link,-0.40469756722450256,-0.15139284729957558,0.005723237991333008,-0.00838173706064649,0.014443649074527548,0.09105937830233896,0.995705436918193
1763351042.1540873,1763351042153,True,True,11,zarm_l7_link,-0.3769190013408661,-0.4146825373172758,-0.004494786262512207,0.020457794114247647,0.0404869899096383,0.06317236204877956,0.9969711806171802
1763351042.1540873,1763351042153,True,True,12,zarm_r1_link,-0.47393038868904114,-0.2964678406715394,1.4713916182518005,0.001978185486252281,0.08577781884240963,0.149531557608222,0.9850271904145995
1763351042.1540873,1763351042153,True,True,13,zarm_r2_link,-0.4808734655380249,-0.20221242308616644,1.3782146573066711,-0.02009373681579469,-0.0037601882860146037,0.05557071319584305,0.9982454600746936
1763351042.1540873,1763351042153,True,True,14,zarm_r3_link,-0.4469476044178009,-0.3679403960704804,1.3750805258750916,0.009079830678467791,0.03581820411585104,0.20629948280926297,0.9777909471463705
1763351042.1540873,1763351042153,True,True,15,zarm_r4_link,-0.4208512306213379,-0.2716357409954072,1.5353734493255615,-0.004994683772801822,0.2729525497143526,0.19966206940250236,0.9410669565872314
1763351042.1540873,1763351042153,True,True,16,zarm_r5_link,-0.5286567211151123,-0.09458142518997198,1.3632169663906097,0.06818091406267252,-0.023961675123805582,0.008894308628524944,0.9973455230545031
1763351042.1540873,1763351042153,True,True,17,zarm_r6_link,-0.42596855759620667,-0.4820216298103333,1.3659915924072266,-0.06663129785122851,-0.02025483651474152,0.26286110264725826,0.9623170228461563
1763351042.1540873,1763351042153,True,True,18,zarm_r7_link,-0.539962649345398,-0.07329866290092468,1.1004174053668976,0.06665915430537674,-0.0786333467952657,-0.031058799998972896,0.9941874596179995
1763351042.1540873,1763351042153,True,True,19,leg_l1_link,-0.44056934118270874,-0.5174853801727295,1.1084814667701721,-0.08672703826728762,-0.08688601616694164,0.23500903801645473,0.9642095172101357
1763351042.1540873,1763351042153,True,True,20,leg_l3_link,-0.4755825698375702,-0.059414621442556353,0.8421342670917511,0.09509250810795035,-0.10154748678378783,-0.025656247975026483,0.989943068953705
1763351042.1540873,1763351042153,True,True,21,leg_l6_link,-0.38595616817474365,-0.519585907459259,0.8737467974424361,-0.08857976798427247,-0.12126075702844705,0.213359112090762,0.9653638395944724
