sample_id,sensor_name,feature_idx,frame_id,x,y,z
0,left_wrist_camera_to_base,0,left_wrist_camera_color_optical_frame,0.080527118172594822,-0.13797491799914158,0.59832051577153822
0,left_wrist_camera_to_base,1,left_wrist_camera_color_optical_frame,0.094809898923772229,-0.11162587233087025,0.59963579763682329
0,left_wrist_camera_to_base,2,left_wrist_camera_color_optical_frame,0.10909267967494962,-0.08527682666259892,0.60095107950210835
0,left_wrist_camera_to_base,3,left_wrist_camera_color_optical_frame,0.12337546042612703,-0.058927780994327578,0.60226636136739342
0,left_wrist_camera_to_base,4,left_wrist_camera_color_optical_frame,0.13765824117730444,-0.032578735326056249,0.60358164323267849
0,left_wrist_camera_to_base,5,left_wrist_camera_color_optical_frame,0.15194102192848183,-0.0062296896577849203,0.60489692509796356
0,left_wrist_camera_to_base,6,left_wrist_camera_color_optical_frame,0.16622380267965925,0.020119356010486422,0.60621220696324862
0,left_wrist_camera_to_base,7,left_wrist_camera_color_optical_frame,0.18050658343083664,0.046468401678757765,0.60752748882853369
0,left_wrist_camera_to_base,8,left_wrist_camera_color_optical_frame,0.19478936418201404,0.07281744734702908,0.60884277069381876
0,left_wrist_camera_to_base,9,left_wrist_camera_color_optical_frame,0.20907214493319143,0.09916649301530045,0.61015805255910383
0,left_wrist_camera_to_base,10,left_wrist_camera_color_optical_frame,0.22335492568436882,0.12551553868357174,0.61147333442438889
0,left_wrist_camera_to_base,11,left_wrist_camera_color_optical_frame,0.054795470685327419,-0.12373146141680051,0.59240390676147425
0,left_wrist_camera_to_base,12,left_wrist_camera_color_optical_frame,0.069078251436504812,-0.097382415748529183,0.59371918862675932
0,left_wrist_camera_to_base,13,left_wrist_camera_color_optical_frame,0.083361032187682219,-0.071033370080257854,0.59503447049204439
0,left_wrist_camera_to_base,14,left_wrist_camera_color_optical_frame,0.097643812938859625,-0.044684324411986512,0.59634975235732945
0,left_wrist_camera_to_base,15,left_wrist_camera_color_optical_frame,0.11192659369003702,-0.018335278743715183,0.59766503422261452
0,left_wrist_camera_to_base,16,left_wrist_camera_color_optical_frame,0.12620937444121444,0.0080137669245561594,0.59898031608789959
0,left_wrist_camera_to_base,17,left_wrist_camera_color_optical_frame,0.14049215519239183,0.034362812592827474,0.60029559795318466
0,left_wrist_camera_to_base,18,left_wrist_camera_color_optical_frame,0.15477493594356923,0.060711858261098817,0.60161087981846972
0,left_wrist_camera_to_base,19,left_wrist_camera_color_optical_frame,0.16905771669474662,0.087060903929370159,0.60292616168375479
0,left_wrist_camera_to_base,20,left_wrist_camera_color_optical_frame,0.18334049744592404,0.1134099495976415,0.60424144354903986
0,left_wrist_camera_to_base,21,left_wrist_camera_color_optical_frame,0.19762327819710143,0.13975899526591279,0.60555672541432493
0,left_wrist_camera_to_base,22,left_wrist_camera_color_optical_frame,0.029063823198060008,-0.10948800483445945,0.5864872977514104
0,left_wrist_camera_to_base,23,left_wrist_camera_color_optical_frame,0.043346603949237408,-0.083138959166188117,0.58780257961669546
0,left_wrist_camera_to_base,24,left_wrist_camera_color_optical_frame,0.057629384700414815,-0.056789913497916789,0.58911786148198042
0,left_wrist_camera_to_base,25,left_wrist_camera_color_optical_frame,0.071912165451592208,-0.03044086782964546,0.59043314334726549
0,left_wrist_camera_to_base,26,left_wrist_camera_color_optical_frame,0.086194946202769615,-0.0040918221613741312,0.59174842521255056
0,left_wrist_camera_to_base,27,left_wrist_camera_color_optical_frame,0.10047772695394702,0.022257223506897211,0.59306370707783562
0,left_wrist_camera_to_base,28,left_wrist_camera_color_optical_frame,0.11476050770512441,0.048606269175168554,0.59437898894312069
0,left_wrist_camera_to_base,29,left_wrist_camera_color_optical_frame,0.12904328845630181,0.074955314843439869,0.59569427080840576
0,left_wrist_camera_to_base,30,left_wrist_camera_color_optical_frame,0.1433260692074792,0.10130436051171121,0.59700955267369082
0,left_wrist_camera_to_base,31,left_wrist_camera_color_optical_frame,0.15760884995865665,0.12765340617998255,0.59832483453897589
0,left_wrist_camera_to_base,32,left_wrist_camera_color_optical_frame,0.17189163070983404,0.1540024518482539,0.59964011640426096
0,left_wrist_camera_to_base,33,left_wrist_camera_color_optical_frame,0.003332175710792612,-0.095244548252118394,0.58057068874134643
0,left_wrist_camera_to_base,34,left_wrist_camera_color_optical_frame,0.017614956461970019,-0.068895502583847051,0.5818859706066315
0,left_wrist_camera_to_base,35,left_wrist_camera_color_optical_frame,0.031897737213147412,-0.042546456915575723,0.58320125247191656
0,left_wrist_camera_to_base,36,left_wrist_camera_color_optical_frame,0.046180517964324819,-0.016197411247304394,0.58451653433720163
0,left_wrist_camera_to_base,37,left_wrist_camera_color_optical_frame,0.060463298715502219,0.010151634420966948,0.5858318162024867
0,left_wrist_camera_to_base,38,left_wrist_camera_color_optical_frame,0.074746079466679619,0.036500680089238263,0.58714709806777177
0,left_wrist_camera_to_base,39,left_wrist_camera_color_optical_frame,0.089028860217857025,0.062849725757509606,0.58846237993305683
0,left_wrist_camera_to_base,40,left_wrist_camera_color_optical_frame,0.10331164096903442,0.089198771425780948,0.5897776617983419
