sample_id,sensor_name,feature_idx,frame_id,x,y,z
0,right_wrist_camera_to_base,0,right_wrist_camera_color_optical_frame,0.14601582500522226,-0.12361936317506513,0.6241514042798183
0,right_wrist_camera_to_base,1,right_wrist_camera_color_optical_frame,0.13081159966758796,-0.097888035445861554,0.62155712110815831
0,right_wrist_camera_to_base,2,right_wrist_camera_color_optical_frame,0.11560737432995363,-0.072156707716657983,0.61896283793649831
0,right_wrist_camera_to_base,3,right_wrist_camera_color_optical_frame,0.10040314899231934,-0.046425379987454413,0.61636855476483832
0,right_wrist_camera_to_base,4,right_wrist_camera_color_optical_frame,0.08519892365468501,-0.020694052258250842,0.61377427159317832
0,right_wrist_camera_to_base,5,right_wrist_camera_color_optical_frame,0.069994698317050713,0.0050372754709527429,0.61117998842151822
0,right_wrist_camera_to_base,6,right_wrist_camera_color_optical_frame,0.054790472979416402,0.0307686032001563,0.60858570524985822
0,right_wrist_camera_to_base,7,right_wrist_camera_color_optical_frame,0.039586247641782091,0.056499930929359884,0.60599142207819823
0,right_wrist_camera_to_base,8,right_wrist_camera_color_optical_frame,0.02438202230414778,0.082231258658563441,0.60339713890653823
0,right_wrist_camera_to_base,9,right_wrist_camera_color_optical_frame,0.0091777969665134684,0.10796258638776705,0.60080285573487824
0,right_wrist_camera_to_base,10,right_wrist_camera_color_optical_frame,-0.0060264283711208289,0.13369391411697062,0.59820857256321824
0,right_wrist_camera_to_base,11,right_wrist_camera_color_optical_frame,0.1212338421099447,-0.13897579298339599,0.61707797602189574
0,right_wrist_camera_to_base,12,right_wrist_camera_color_optical_frame,0.10602961677231038,-0.11324446525419242,0.61448369285023574
0,right_wrist_camera_to_base,13,right_wrist_camera_color_optical_frame,0.090825391434676078,-0.087513137524988849,0.61188940967857564
0,right_wrist_camera_to_base,14,right_wrist_camera_color_optical_frame,0.075621166097041767,-0.061781809795785271,0.60929512650691564
0,right_wrist_camera_to_base,15,right_wrist_camera_color_optical_frame,0.060416940759407456,-0.036050482066581693,0.60670084333525565
0,right_wrist_camera_to_base,16,right_wrist_camera_color_optical_frame,0.045212715421773145,-0.010319154337378122,0.60410656016359565
0,right_wrist_camera_to_base,17,right_wrist_camera_color_optical_frame,0.030008490084138834,0.015412173391825448,0.60151227699193566
0,right_wrist_camera_to_base,18,right_wrist_camera_color_optical_frame,0.014804264746504536,0.041143501121029005,0.59891799382027566
0,right_wrist_camera_to_base,19,right_wrist_camera_color_optical_frame,-0.00039996059112978877,0.06687482885023259,0.59632371064861567
0,right_wrist_camera_to_base,20,right_wrist_camera_color_optical_frame,-0.015604185928764114,0.092606156579436175,0.59372942747695567
0,right_wrist_camera_to_base,21,right_wrist_camera_color_optical_frame,-0.030808411266398383,0.11833748430863973,0.59113514430529568
0,right_wrist_camera_to_base,22,right_wrist_camera_color_optical_frame,0.096451859214667132,-0.15433222279172684,0.61000454776397306
0,right_wrist_camera_to_base,23,right_wrist_camera_color_optical_frame,0.081247633877032821,-0.12860089506252328,0.60741026459231307
0,right_wrist_camera_to_base,24,right_wrist_camera_color_optical_frame,0.06604340853939851,-0.1028695673333197,0.60481598142065307
0,right_wrist_camera_to_base,25,right_wrist_camera_color_optical_frame,0.050839183201764199,-0.077138239604116129,0.60222169824899308
0,right_wrist_camera_to_base,26,right_wrist_camera_color_optical_frame,0.035634957864129901,-0.051406911874912559,0.59962741507733308
0,right_wrist_camera_to_base,27,right_wrist_camera_color_optical_frame,0.020430732526495576,-0.025675584145708988,0.59703313190567309
0,right_wrist_camera_to_base,28,right_wrist_camera_color_optical_frame,0.0052265071888612791,5.5743583494582971e-05,0.59443884873401309
0,right_wrist_camera_to_base,29,right_wrist_camera_color_optical_frame,-0.0099777181487730182,0.025787071312698154,0.5918445655623531
0,right_wrist_camera_to_base,30,right_wrist_camera_color_optical_frame,-0.025181943486407343,0.051518399041901738,0.5892502823906931
0,right_wrist_camera_to_base,31,right_wrist_camera_color_optical_frame,-0.040386168824041668,0.077249726771105323,0.586655999219033
0,right_wrist_camera_to_base,32,right_wrist_camera_color_optical_frame,-0.055590394161675966,0.10298105450030888,0.584061716047373
0,right_wrist_camera_to_base,33,right_wrist_camera_color_optical_frame,0.071669876319389564,-0.16968865260005772,0.60293111950605049
0,right_wrist_camera_to_base,34,right_wrist_camera_color_optical_frame,0.056465650981755253,-0.14395732487085414,0.6003368363343905
0,right_wrist_camera_to_base,35,right_wrist_camera_color_optical_frame,0.041261425644120941,-0.11822599714165057,0.59774255316273051
0,right_wrist_camera_to_base,36,right_wrist_camera_color_optical_frame,0.02605720030648663,-0.092494669412446995,0.59514826999107051
0,right_wrist_camera_to_base,37,right_wrist_camera_color_optical_frame,0.010852974968852319,-0.066763341683243424,0.59255398681941052
0,right_wrist_camera_to_base,38,right_wrist_camera_color_optical_frame,-0.0043512503687819781,-0.041032013954039853,0.58995970364775052
0,right_wrist_camera_to_base,39,right_wrist_camera_color_optical_frame,-0.019555475706416303,-0.015300686224836282,0.58736542047609053
0,right_wrist_camera_to_base,40,right_wrist_camera_color_optical_frame,-0.0347597010440506,0.010430641504367302,0.58477113730443042
0,right_wrist_camera_to_base,41,right_wrist_camera_color_optical_frame,-0.049963926381684898,0.036161969233570859,0.58217685413277043
0,right_wrist_camera_to_base,42,right_wrist_camera_color_optical_frame,-0.065168151719319223,0.061893296962774472,0.57958257096111043
0,right_wrist_camera_to_base,43,right_wrist_camera_color_optical_frame,-0.08037237705695352,0.087624624691978001,0.57698828778945044
0,right_wrist_camera_to_base,44,right_wrist_camera_color_optical_frame,0.046887893424112009,-0.18504508240838857,0.59585769124812793
0,right_wrist_camera_to_base,45,right_wrist_camera_color_optical_frame,0.031683668086477698,-0.15931375467918499,0.59326340807646794
0,right_wrist_camera_to_base,46,right_wrist_camera_color_optical_frame,0.016479442748843387,-0.13358242694998143,0.59066912490480794
0,right_wrist_camera_to_base,47,right_wrist_camera_color_optical_frame,0.0012752174112090897,-0.10785109922077785,0.58807484173314795
0,right_wrist_camera_to_base,48,right_wrist_camera_color_optical_frame,-0.013929007926425235,-0.082119771491574289,0.58548055856148784
0,right_wrist_camera_to_base,49,right_wrist_camera_color_optical_frame,-0.029133233264059533,-0.056388443762370705,0.58288627538982785
0,right_wrist_camera_to_base,50,right_wrist_camera_color_optical_frame,-0.044337458601693858,-0.030657116033167134,0.58029199221816785
