timestamp,checkerboard_px,checkerboard_py,checkerboard_pz,checkerboard_qx,checkerboard_qy,checkerboard_qz,checkerboard_qw,torso_px,torso_py,torso_pz,torso_qx,torso_qy,torso_qz,torso_qw,l_shoulder_px,l_shoulder_py,l_shoulder_pz,l_shoulder_qx,l_shoulder_qy,l_shoulder_qz,l_shoulder_qw
1782290086.620269,913.95497,226.10494,1140.3108,-0.64180332,0.6217702,-0.3180396,0.31676668,-281.87254,-49.38497,970.88683,0.010317158,0.013868883,0.0072472271,0.99982433,-401.66563,187.70783,1305.7585,0.015786215,0.0059282782,0.0075739358,0.99982913
1782290086.630271,913.95801,226.10247,1140.3149,-0.64180397,0.62176984,-0.31803909,0.31676659,-281.87862,-49.388289,970.89154,0.010276838,0.013920578,0.0073875661,0.999823,-401.66071,187.70812,1305.7569,0.015765335,0.00588652,0.0075864449,0.99982961
1782290086.640268,913.95772,226.10262,1140.3111,-0.64180351,0.62177457,-0.3180405,0.31675682,-281.88172,-49.360003,970.86304,0.010379874,0.013823684,0.0067302301,0.99982792,-401.67099,187.72195,1305.7628,0.015764697,0.0059631938,0.007536207,0.99982955
1782290086.650277,913.95772,226.10262,1140.3111,-0.64180351,0.62177457,-0.3180405,0.31675682,-281.88172,-49.360003,970.86304,0.010379874,0.013823684,0.0067302301,0.99982792,-401.67099,187.72195,1305.7628,0.015764697,0.0059631938,0.007536207,0.99982955
1782290086.660438,913.95772,226.10262,1140.3111,-0.64180351,0.62177457,-0.3180405,0.31675682,-281.88172,-49.360003,970.86304,0.010379874,0.013823684,0.0067302301,0.99982792,-401.67099,187.72195,1305.7628,0.015764697,0.0059631938,0.007536207,0.99982955
1782290086.670356,913.95772,226.10262,1140.3111,-0.64180351,0.62177457,-0.3180405,0.31675682,-281.88172,-49.360003,970.86304,0.010379874,0.013823684,0.0067302301,0.99982792,-401.67099,187.72195,1305.7628,0.015764697,0.0059631938,0.007536207,0.99982955
1782290086.680285,913.95772,226.10262,1140.3111,-0.64180351,0.62177457,-0.3180405,0.31675682,-281.88172,-49.360003,970.86304,0.010379874,0.013823684,0.0067302301,0.99982792,-401.67099,187.72195,1305.7628,0.015764697,0.0059631938,0.007536207,0.99982955
1782290086.690271,913.95772,226.10262,1140.3111,-0.64180351,0.62177457,-0.3180405,0.31675682,-281.88172,-49.360003,970.86304,0.010379874,0.013823684,0.0067302301,0.99982792,-401.67099,187.72195,1305.7628,0.015764697,0.0059631938,0.007536207,0.99982955
1782290086.700270,913.95772,226.10262,1140.3111,-0.64180351,0.62177457,-0.3180405,0.31675682,-281.88172,-49.360003,970.86304,0.010379874,0.013823684,0.0067302301,0.99982792,-401.67099,187.72195,1305.7628,0.015764697,0.0059631938,0.007536207,0.99982955
1782290086.710269,913.96457,226.0931,1140.3121,-0.64180566,0.62177814,-0.31803272,0.31675325,-281.88038,-49.423639,970.88134,0.01038493,0.013826331,0.0072298529,0.99982434,-401.66193,187.70102,1305.7563,0.015707328,0.0058781235,0.0075928609,0.99983052
1782290086.720267,913.96397,226.10365,1140.3134,-0.64180594,0.62177819,-0.31802478,0.31676057,-281.86315,-49.389221,970.8904,0.010342131,0.013933027,0.0071002599,0.99982423,-401.6721,187.72812,1305.7674,0.015728502,0.0059154177,0.0075849772,0.99983003
1782290086.730266,913.96397,226.10365,1140.3134,-0.64180594,0.62177819,-0.31802478,0.31676057,-281.86315,-49.389221,970.8904,0.010342131,0.013933027,0.0071002599,0.99982423,-401.6721,187.72812,1305.7674,0.015728502,0.0059154177,0.0075849772,0.99983003
1782290086.740268,913.96397,226.10365,1140.3134,-0.64180594,0.62177819,-0.31802478,0.31676057,-281.86315,-49.389221,970.8904,0.010342131,0.013933027,0.0071002599,0.99982423,-401.6721,187.72812,1305.7674,0.015728502,0.0059154177,0.0075849772,0.99983003
1782290086.750270,913.96397,226.10365,1140.3134,-0.64180594,0.62177819,-0.31802478,0.31676057,-281.86315,-49.389221,970.8904,0.010342131,0.013933027,0.0071002599,0.99982423,-401.6721,187.72812,1305.7674,0.015728502,0.0059154177,0.0075849772,0.99983003
1782290086.760262,913.96397,226.10365,1140.3134,-0.64180594,0.62177819,-0.31802478,0.31676057,-281.86315,-49.389221,970.8904,0.010342131,0.013933027,0.0071002599,0.99982423,-401.6721,187.72812,1305.7674,0.015728502,0.0059154177,0.0075849772,0.99983003
1782290086.770264,913.96397,226.10365,1140.3134,-0.64180594,0.62177819,-0.31802478,0.31676057,-281.86315,-49.389221,970.8904,0.010342131,0.013933027,0.0071002599,0.99982423,-401.6721,187.72812,1305.7674,0.015728502,0.0059154177,0.0075849772,0.99983003
1782290086.780264,913.96397,226.10365,1140.3134,-0.64180594,0.62177819,-0.31802478,0.31676057,-281.86315,-49.389221,970.8904,0.010342131,0.013933027,0.0071002599,0.99982423,-401.6721,187.72812,1305.7674,0.015728502,0.0059154177,0.0075849772,0.99983003
1782290086.790264,913.96397,226.10365,1140.3134,-0.64180594,0.62177819,-0.31802478,0.31676057,-281.86315,-49.389221,970.8904,0.010342131,0.013933027,0.0071002599,0.99982423,-401.6721,187.72812,1305.7674,0.015728502,0.0059154177,0.0075849772,0.99983003
1782290086.800267,913.96397,226.10365,1140.3134,-0.64180594,0.62177819,-0.31802478,0.31676057,-281.86315,-49.389221,970.8904,0.010342131,0.013933027,0.0071002599,0.99982423,-401.6721,187.72812,1305.7674,0.015728502,0.0059154177,0.0075849772,0.99983003
1782290086.810266,913.96397,226.10365,1140.3134,-0.64180594,0.62177819,-0.31802478,0.31676057,-281.86315,-49.389221,970.8904,0.010342131,0.013933027,0.0071002599,0.99982423,-401.6721,187.72812,1305.7674,0.015728502,0.0059154177,0.0075849772,0.99983003
1782290086.820267,913.96397,226.10365,1140.3134,-0.64180594,0.62177819,-0.31802478,0.31676057,-281.86315,-49.389221,970.8904,0.010342131,0.013933027,0.0071002599,0.99982423,-401.6721,187.72812,1305.7674,0.015728502,0.0059154177,0.0075849772,0.99983003
1782290086.830261,913.96397,226.10365,1140.3134,-0.64180594,0.62177819,-0.31802478,0.31676057,-281.86315,-49.389221,970.8904,0.010342131,0.013933027,0.0071002599,0.99982423,-401.6721,187.72812,1305.7674,0.015728502,0.0059154177,0.0075849772,0.99983003
1782290086.840267,913.95962,226.10837,1140.2979,-0.64181309,0.62177723,-0.31803217,0.31674054,-281.86691,-49.37388,970.86847,0.010309888,0.013898631,0.0069102575,0.99982638,-401.6628,187.70695,1305.7493,0.015711382,0.0058511638,0.0076453707,0.99983022
1782290086.850268,913.96588,226.10833,1140.3245,-0.64180911,0.62177623,-0.31802774,0.31675503,-281.85222,-49.391821,970.87502,0.010403213,0.013892009,0.0069300668,0.99982536,-401.65681,187.71784,1305.7649,0.015742222,0.0058051114,0.007594492,0.99983039
1782290086.860278,913.9688,226.10462,1140.3085,-0.64180577,0.62177384,-0.31804174,0.31675243,-281.88404,-49.4208,970.87204,0.01037493,0.013787866,0.0074645778,0.99982325,-401.6622,187.72273,1305.7606,0.015771986,0.0058692915,0.0075708992,0.99982972
1782290086.870269,913.9688,226.10462,1140.3085,-0.64180577,0.62177384,-0.31804174,0.31675243,-281.88404,-49.4208,970.87204,0.01037493,0.013787866,0.0074645778,0.99982325,-401.6622,187.72273,1305.7606,0.015771986,0.0058692915,0.0075708992,0.99982972
1782290086.880266,913.9688,226.10462,1140.3085,-0.64180577,0.62177384,-0.31804174,0.31675243,-281.88404,-49.4208,970.87204,0.01037493,0.013787866,0.0074645778,0.99982325,-401.6622,187.72273,1305.7606,0.015771986,0.0058692915,0.0075708992,0.99982972
1782290086.890262,913.9688,226.10462,1140.3085,-0.64180577,0.62177384,-0.31804174,0.31675243,-281.88404,-49.4208,970.87204,0.01037493,0.013787866,0.0074645778,0.99982325,-401.6622,187.72273,1305.7606,0.015771986,0.0058692915,0.0075708992,0.99982972
1782290086.900263,913.9688,226.10462,1140.3085,-0.64180577,0.62177384,-0.31804174,0.31675243,-281.88404,-49.4208,970.87204,0.01037493,0.013787866,0.0074645778,0.99982325,-401.6622,187.72273,1305.7606,0.015771986,0.0058692915,0.0075708992,0.99982972
1782290086.910266,913.96952,226.105,1140.3058,-0.6418143,0.62177606,-0.31802854,0.31674403,-281.86253,-49.387664,970.87818,0.010322973,0.013892342,0.0071313406,0.99982478,-401.65827,187.69699,1305.7483,0.01577751,0.0057189171,0.0076682269,0.99982977
1782290086.920269,913.95795,226.09907,1140.309,-0.64179592,0.62177288,-0.31804829,0.31676769,-281.84748,-49.374197,970.89434,0.010254219,0.01399403,0.0070450323,0.99982468,-401.67701,187.72368,1305.7549,0.015745037,0.0058579831,0.0076414968,0.99982968
1782290086.930274,913.95795,226.09907,1140.309,-0.64179592,0.62177288,-0.31804829,0.31676769,-281.84748,-49.374197,970.89434,0.010254219,0.01399403,0.0070450323,0.99982468,-401.67701,187.72368,1305.7549,0.015745037,0.0058579831,0.0076414968,0.99982968
1782290086.940274,913.96356,226.1079,1140.3078,-0.64180493,0.62177038,-0.31804383,0.31675881,-281.84891,-49.404789,970.89136,0.010197574,0.013996437,0.0074478228,0.9998223,-401.66804,187.72408,1305.7539,0.015738224,0.005835126,0.0076330777,0.99982998
1782290086.950267,913.96356,226.1079,1140.3078,-0.64180493,0.62177038,-0.31804383,0.31675881,-281.84891,-49.404789,970.89136,0.010197574,0.013996437,0.0074478228,0.9998223,-401.66804,187.72408,1305.7539,0.015738224,0.005835126,0.0076330777,0.99982998
1782290086.960262,913.96356,226.1079,1140.3078,-0.64180493,0.62177038,-0.31804383,0.31675881,-281.84891,-49.404789,970.89136,0.010197574,0.013996437,0.0074478228,0.9998223,-401.66804,187.72408,1305.7539,0.015738224,0.005835126,0.0076330777,0.99982998
1782290086.970257,913.96356,226.1079,1140.3078,-0.64180493,0.62177038,-0.31804383,0.31675881,-281.84891,-49.404789,970.89136,0.010197574,0.013996437,0.0074478228,0.9998223,-401.66804,187.72408,1305.7539,0.015738224,0.005835126,0.0076330777,0.99982998
1782290086.980264,913.96356,226.1079,1140.3078,-0.64180493,0.62177038,-0.31804383,0.31675881,-281.84891,-49.404789,970.89136,0.010197574,0.013996437,0.0074478228,0.9998223,-401.66804,187.72408,1305.7539,0.015738224,0.005835126,0.0076330777,0.99982998
1782290086.990263,913.96356,226.1079,1140.3078,-0.64180493,0.62177038,-0.31804383,0.31675881,-281.84891,-49.404789,970.89136,0.010197574,0.013996437,0.0074478228,0.9998223,-401.66804,187.72408,1305.7539,0.015738224,0.005835126,0.0076330777,0.99982998
1782290087.000269,913.96356,226.1079,1140.3078,-0.64180493,0.62177038,-0.31804383,0.31675881,-281.84891,-49.404789,970.89136,0.010197574,0.013996437,0.0074478228,0.9998223,-401.66804,187.72408,1305.7539,0.015738224,0.005835126,0.0076330777,0.99982998
1782290087.010265,913.96356,226.1079,1140.3078,-0.64180493,0.62177038,-0.31804383,0.31675881,-281.84891,-49.404789,970.89136,0.010197574,0.013996437,0.0074478228,0.9998223,-401.66804,187.72408,1305.7539,0.015738224,0.005835126,0.0076330777,0.99982998
1782290087.020271,913.96356,226.1079,1140.3078,-0.64180493,0.62177038,-0.31804383,0.31675881,-281.84891,-49.404789,970.89136,0.010197574,0.013996437,0.0074478228,0.9998223,-401.66804,187.72408,1305.7539,0.015738224,0.005835126,0.0076330777,0.99982998
1782290087.030271,913.96767,226.10843,1140.3065,-0.64180337,0.62177407,-0.31804239,0.31675618,-281.84581,-49.365897,970.88051,0.010322163,0.013981224,0.0069230442,0.99982501,-401.6521,187.69389,1305.751,0.015680122,0.005775367,0.0076634841,0.99983101
1782290087.040274,913.97047,226.10211,1140.3173,-0.64180702,0.62178236,-0.31802622,0.31674874,-281.86053,-49.387164,970.87288,0.010446884,0.013866035,0.0068482338,0.99982583,-401.6538,187.70027,1305.7473,0.01565746,0.0057818931,0.0076498393,0.99983143
1782290087.050266,913.96606,226.1045,1140.3147,-0.64181124,0.62177514,-0.31802412,0.31675648,-281.84626,-49.38519,970.89297,0.010299312,0.013949569,0.0071682905,0.99982396,-401.66169,187.72276,1305.7568,0.015744877,0.0057727425,0.0076113612,0.99983041
1782290087.060284,913.96606,226.1045,1140.3147,-0.64181124,0.62177514,-0.31802412,0.31675648,-281.85588,-49.397849,970.88754,0.01033411,0.013905021,0.0072384004,0.99982372,-401.66092,187.71523,1305.7508,0.015708508,0.0057396515,0.0076252654,0.99983106
1782290087.070278,913.96606,226.1045,1140.3147,-0.64181124,0.62177514,-0.31802412,0.31675648,-281.85588,-49.397849,970.88754,0.01033411,0.013905021,0.0072384004,0.99982372,-401.66092,187.71523,1305.7508,0.015708508,0.0057396515,0.0076252654,0.99983106
1782290087.080273,913.96606,226.1045,1140.3147,-0.64181124,0.62177514,-0.31802412,0.31675648,-281.85588,-49.397849,970.88754,0.01033411,0.013905021,0.0072384004,0.99982372,-401.66092,187.71523,1305.7508,0.015708508,0.0057396515,0.0076252654,0.99983106
1782290087.090267,913.96606,226.1045,1140.3147,-0.64181124,0.62177514,-0.31802412,0.31675648,-281.85588,-49.397849,970.88754,0.01033411,0.013905021,0.0072384004,0.99982372,-401.66092,187.71523,1305.7508,0.015708508,0.0057396515,0.0076252654,0.99983106
1782290087.100267,913.96606,226.1045,1140.3147,-0.64181124,0.62177514,-0.31802412,0.31675648,-281.85588,-49.397849,970.88754,0.01033411,0.013905021,0.0072384004,0.99982372,-401.66092,187.71523,1305.7508,0.015708508,0.0057396515,0.0076252654,0.99983106
1782290087.110263,913.96606,226.1045,1140.3147,-0.64181124,0.62177514,-0.31802412,0.31675648,-281.85588,-49.397849,970.88754,0.01033411,0.013905021,0.0072384004,0.99982372,-401.66092,187.71523,1305.7508,0.015708508,0.0057396515,0.0076252654,0.99983106
1782290087.120269,913.96606,226.1045,1140.3147,-0.64181124,0.62177514,-0.31802412,0.31675648,-281.85588,-49.397849,970.88754,0.01033411,0.013905021,0.0072384004,0.99982372,-401.66092,187.71523,1305.7508,0.015708508,0.0057396515,0.0076252654,0.99983106
1782290087.130271,913.96445,226.10822,1140.3118,-0.64180476,0.62177044,-0.31804085,0.31676203,-281.8985,-49.403027,970.86751,0.010469466,0.013818074,0.0071205237,0.99982436,-401.66461,187.69211,1305.739,0.015714769,0.0057331864,0.0077028297,0.99983041
1782290087.140278,913.96379,226.10688,1140.3061,-0.64180468,0.62177424,-0.31803407,0.31676155,-281.85904,-49.390726,970.89559,0.010210501,0.013984592,0.0075945411,0.99982123,-401.66283,187.71252,1305.7554,0.015692755,0.0057775302,0.0076145733,0.99983117
1782290087.150268,913.96379,226.10688,1140.3061,-0.64180468,0.62177424,-0.31803407,0.31676155,-281.85904,-49.390726,970.89559,0.010210501,0.013984592,0.0075945411,0.99982123,-401.66283,187.71252,1305.7554,0.015692755,0.0057775302,0.0076145733,0.99983117
1782290087.160268,913.96379,226.10688,1140.3061,-0.64180468,0.62177424,-0.31803407,0.31676155,-281.85904,-49.390726,970.89559,0.010210501,0.013984592,0.0075945411,0.99982123,-401.66283,187.71252,1305.7554,0.015692755,0.0057775302,0.0076145733,0.99983117
1782290087.170268,913.96379,226.10688,1140.3061,-0.64180468,0.62177424,-0.31803407,0.31676155,-281.85904,-49.390726,970.89559,0.010210501,0.013984592,0.0075945411,0.99982123,-401.66283,187.71252,1305.7554,0.015692755,0.0057775302,0.0076145733,0.99983117
1782290087.180266,913.96379,226.10688,1140.3061,-0.64180468,0.62177424,-0.31803407,0.31676155,-281.85904,-49.390726,970.89559,0.010210501,0.013984592,0.0075945411,0.99982123,-401.66283,187.71252,1305.7554,0.015692755,0.0057775302,0.0076145733,0.99983117
1782290087.190265,913.96379,226.10688,1140.3061,-0.64180468,0.62177424,-0.31803407,0.31676155,-281.85904,-49.390726,970.89559,0.010210501,0.013984592,0.0075945411,0.99982123,-401.66283,187.71252,1305.7554,0.015692755,0.0057775302,0.0076145733,0.99983117
1782290087.200263,913.96379,226.10688,1140.3061,-0.64180468,0.62177424,-0.31803407,0.31676155,-281.85904,-49.390726,970.89559,0.010210501,0.013984592,0.0075945411,0.99982123,-401.66283,187.71252,1305.7554,0.015692755,0.0057775302,0.0076145733,0.99983117
1782290087.210263,913.96379,226.10688,1140.3061,-0.64180468,0.62177424,-0.31803407,0.31676155,-281.85904,-49.390726,970.89559,0.010210501,0.013984592,0.0075945411,0.99982123,-401.66283,187.71252,1305.7554,0.015692755,0.0057775302,0.0076145733,0.99983117
1782290087.220273,913.96588,226.10603,1140.3251,-0.64179837,0.62178128,-0.31803158,0.31676301,-281.87776,-49.374916,970.88081,0.010323152,0.013884297,0.0071400991,0.99982482,-401.66646,187.71665,1305.7626,0.015719435,0.0058260272,0.0076061058,0.99983054
1782290087.230267,913.96081,226.10794,1140.3306,-0.64180702,0.62177581,-0.3180292,0.31675861,-281.86363,-49.378701,970.90149,0.010372741,0.013896542,0.0070213344,0.99982498,-401.65403,187.69701,1305.7562,0.015628977,0.0056551346,0.0076775928,0.99983239
1782290087.240263,913.95664,226.10557,1140.3112,-0.64180611,0.62176756,-0.31804057,0.31676524,-281.87433,-49.373835,970.88283,0.010394807,0.01387375,0.0069045284,0.99982588,-401.65678,187.69291,1305.7531,0.015664252,0.0057780336,0.007666636,0.99983122
1782290087.250265,913.95664,226.10557,1140.3112,-0.64180611,0.62176756,-0.31804057,0.31676524,-281.87433,-49.373835,970.88283,0.010394807,0.01387375,0.0069045284,0.99982588,-401.65678,187.69291,1305.7531,0.015664252,0.0057780336,0.007666636,0.99983122
1782290087.260271,913.95664,226.10557,1140.3112,-0.64180611,0.62176756,-0.31804057,0.31676524,-281.87433,-49.373835,970.88283,0.010394807,0.01387375,0.0069045284,0.99982588,-401.65678,187.69291,1305.7531,0.015664252,0.0057780336,0.007666636,0.99983122
1782290087.270259,913.95664,226.10557,1140.3112,-0.64180611,0.62176756,-0.31804057,0.31676524,-281.87433,-49.373835,970.88283,0.010394807,0.01387375,0.0069045284,0.99982588,-401.65678,187.69291,1305.7531,0.015664252,0.0057780336,0.007666636,0.99983122
1782290087.280260,913.95664,226.10557,1140.3112,-0.64180611,0.62176756,-0.31804057,0.31676524,-281.87433,-49.373835,970.88283,0.010394807,0.01387375,0.0069045284,0.99982588,-401.65678,187.69291,1305.7531,0.015664252,0.0057780336,0.007666636,0.99983122
1782290087.290258,913.95664,226.10557,1140.3112,-0.64180611,0.62176756,-0.31804057,0.31676524,-281.87433,-49.373835,970.88283,0.010394807,0.01387375,0.0069045284,0.99982588,-401.65678,187.69291,1305.7531,0.015664252,0.0057780336,0.007666636,0.99983122
1782290087.300264,913.95664,226.10557,1140.3112,-0.64180611,0.62176756,-0.31804057,0.31676524,-281.87433,-49.373835,970.88283,0.010394807,0.01387375,0.0069045284,0.99982588,-401.65678,187.69291,1305.7531,0.015664252,0.0057780336,0.007666636,0.99983122
1782290087.310262,913.95664,226.10557,1140.3112,-0.64180611,0.62176756,-0.31804057,0.31676524,-281.87433,-49.373835,970.88283,0.010394807,0.01387375,0.0069045284,0.99982588,-401.65678,187.69291,1305.7531,0.015664252,0.0057780336,0.007666636,0.99983122
1782290087.320267,913.95664,226.10557,1140.3112,-0.64180611,0.62176756,-0.31804057,0.31676524,-281.87433,-49.373835,970.88283,0.010394807,0.01387375,0.0069045284,0.99982588,-401.65678,187.69291,1305.7531,0.015664252,0.0057780336,0.007666636,0.99983122
1782290087.330264,913.94711,226.11055,1140.3222,-0.64179516,0.6217649,-0.31805056,0.31678262,-281.89477,-49.390249,970.89005,0.010343343,0.013763879,0.0072960167,0.99982515,-401.67457,187.71952,1305.76,0.015724841,0.0058395682,0.0076467772,0.99983006
1782290087.340262,913.95396,226.10913,1140.3223,-0.64180051,0.62177037,-0.31804648,0.31676512,-281.863,-49.373776,970.90483,0.010287442,0.013872361,0.0070506756,0.99982599,-401.66816,187.71011,1305.7685,0.015717316,0.0058285242,0.0076206538,0.99983045
1782290087.350263,913.94883,226.10867,1140.3276,-0.64180248,0.62176918,-0.31804114,0.31676885,-281.87218,-49.373988,970.89732,0.010417647,0.013838959,0.0067554061,0.99982715,-401.66688,187.70534,1305.7692,0.015730397,0.0057726006,0.0076537883,0.99983031
1782290087.360267,913.94883,226.10867,1140.3276,-0.64180248,0.62176918,-0.31804114,0.31676885,-281.87218,-49.373988,970.89732,0.010417647,0.013838959,0.0067554061,0.99982715,-401.66688,187.70534,1305.7692,0.015730397,0.0057726006,0.0076537883,0.99983031
1782290087.370260,913.94883,226.10867,1140.3276,-0.64180248,0.62176918,-0.31804114,0.31676885,-281.87218,-49.373988,970.89732,0.010417647,0.013838959,0.0067554061,0.99982715,-401.66688,187.70534,1305.7692,0.015730397,0.0057726006,0.0076537883,0.99983031
1782290087.380256,913.94883,226.10867,1140.3276,-0.64180248,0.62176918,-0.31804114,0.31676885,-281.87218,-49.373988,970.89732,0.010417647,0.013838959,0.0067554061,0.99982715,-401.66688,187.70534,1305.7692,0.015730397,0.0057726006,0.0076537883,0.99983031
1782290087.390251,913.94883,226.10867,1140.3276,-0.64180248,0.62176918,-0.31804114,0.31676885,-281.87218,-49.373988,970.89732,0.010417647,0.013838959,0.0067554061,0.99982715,-401.66688,187.70534,1305.7692,0.015730397,0.0057726006,0.0076537883,0.99983031
1782290087.400256,913.94883,226.10867,1140.3276,-0.64180248,0.62176918,-0.31804114,0.31676885,-281.87218,-49.373988,970.89732,0.010417647,0.013838959,0.0067554061,0.99982715,-401.66688,187.70534,1305.7692,0.015730397,0.0057726006,0.0076537883,0.99983031
1782290087.410255,913.94883,226.10867,1140.3276,-0.64180248,0.62176918,-0.31804114,0.31676885,-281.87218,-49.373988,970.89732,0.010417647,0.013838959,0.0067554061,0.99982715,-401.66688,187.70534,1305.7692,0.015730397,0.0057726006,0.0076537883,0.99983031
1782290087.420260,913.94961,226.09892,1140.3278,-0.6417979,0.62176716,-0.31804156,0.31678167,-281.87218,-49.373988,970.89732,0.010417647,0.013838959,0.0067554061,0.99982715,-401.6754,187.69336,1305.7511,0.015686174,0.0057409096,0.0076741777,0.99983103
1782290087.430344,913.95807,226.10298,1140.3272,-0.64179516,0.62177211,-0.3180432,0.31677586,-281.85695,-49.389303,970.9056,0.010327981,0.013944348,0.0072534082,0.99982312,-401.67516,187.70799,1305.7653,0.015688076,0.0058232105,0.00767136,0.99983055
1782290087.440272,913.95277,226.10517,1140.3306,-0.64179504,0.62177062,-0.31803945,0.3167828,-281.84769,-49.378946,970.91496,0.010229619,0.013989683,0.0071479691,0.99982426,-401.66649,187.69042,1305.7473,0.015686723,0.0057738023,0.0077137918,0.99983053
1782290087.450263,913.95563,226.10617,1140.3285,-0.64179457,0.6217748,-0.31803581,0.3167792,-281.86676,-49.353827,970.89964,0.010276467,0.013887202,0.0069595547,0.99982654,-401.67475,187.71154,1305.7588,0.015722756,0.0058608378,0.0076487042,0.99982996
1782290087.460269,913.95563,226.10617,1140.3285,-0.64179457,0.6217748,-0.31803581,0.3167792,-281.86676,-49.353827,970.89964,0.010276467,0.013887202,0.0069595547,0.99982654,-401.67475,187.71154,1305.7588,0.015722756,0.0058608378,0.0076487042,0.99982996
1782290087.470266,913.95563,226.10617,1140.3285,-0.64179457,0.6217748,-0.31803581,0.3167792,-281.86676,-49.353827,970.89964,0.010276467,0.013887202,0.0069595547,0.99982654,-401.67475,187.71154,1305.7588,0.015722756,0.0058608378,0.0076487042,0.99982996
1782290087.480261,913.95563,226.10617,1140.3285,-0.64179457,0.6217748,-0.31803581,0.3167792,-281.86676,-49.353827,970.89964,0.010276467,0.013887202,0.0069595547,0.99982654,-401.67475,187.71154,1305.7588,0.015722756,0.0058608378,0.0076487042,0.99982996
1782290087.490263,913.95563,226.10617,1140.3285,-0.64179457,0.6217748,-0.31803581,0.3167792,-281.86676,-49.353827,970.89964,0.010276467,0.013887202,0.0069595547,0.99982654,-401.67475,187.71154,1305.7588,0.015722756,0.0058608378,0.0076487042,0.99982996
1782290087.500259,913.95563,226.10617,1140.3285,-0.64179457,0.6217748,-0.31803581,0.3167792,-281.86676,-49.353827,970.89964,0.010276467,0.013887202,0.0069595547,0.99982654,-401.67475,187.71154,1305.7588,0.015722756,0.0058608378,0.0076487042,0.99982996
1782290087.510252,913.95563,226.10617,1140.3285,-0.64179457,0.6217748,-0.31803581,0.3167792,-281.86676,-49.353827,970.89964,0.010276467,0.013887202,0.0069595547,0.99982654,-401.67475,187.71154,1305.7588,0.015722756,0.0058608378,0.0076487042,0.99982996
1782290087.520258,913.95563,226.10617,1140.3285,-0.64179457,0.6217748,-0.31803581,0.3167792,-281.86676,-49.353827,970.89964,0.010276467,0.013887202,0.0069595547,0.99982654,-401.67475,187.71154,1305.7588,0.015722756,0.0058608378,0.0076487042,0.99982996
1782290087.530259,913.95563,226.10617,1140.3285,-0.64179457,0.6217748,-0.31803581,0.3167792,-281.86676,-49.353827,970.89964,0.010276467,0.013887202,0.0069595547,0.99982654,-401.67475,187.71154,1305.7588,0.015722756,0.0058608378,0.0076487042,0.99982996
1782290087.540261,913.95742,226.09985,1140.316,-0.64179948,0.62177571,-0.31803597,0.31676729,-281.87063,-49.412765,970.90501,0.010384463,0.013923834,0.0073441991,0.99982216,-401.66986,187.6848,1305.7464,0.015631626,0.0057627893,0.0076983,0.99983158
1782290087.550256,913.97011,226.11003,1140.3162,-0.64181099,0.62178211,-0.31802349,0.31674393,-281.86995,-49.397759,970.87663,0.010366878,0.013836677,0.0072116926,0.99982452,-401.6653,187.71034,1305.7513,0.015660728,0.0057209419,0.0076492038,0.99983174
1782290087.560254,913.97011,226.11003,1140.3162,-0.64181099,0.62178211,-0.31802349,0.31674393,-281.86995,-49.397759,970.87663,0.010366878,0.013836677,0.0072116926,0.99982452,-401.6653,187.71034,1305.7513,0.015660728,0.0057209419,0.0076492038,0.99983174
1782290087.570252,913.97011,226.11003,1140.3162,-0.64181099,0.62178211,-0.31802349,0.31674393,-281.86995,-49.397759,970.87663,0.010366878,0.013836677,0.0072116926,0.99982452,-401.6653,187.71034,1305.7513,0.015660728,0.0057209419,0.0076492038,0.99983174
1782290087.580257,913.97011,226.11003,1140.3162,-0.64181099,0.62178211,-0.31802349,0.31674393,-281.86995,-49.397759,970.87663,0.010366878,0.013836677,0.0072116926,0.99982452,-401.6653,187.71034,1305.7513,0.015660728,0.0057209419,0.0076492038,0.99983174
1782290087.590257,913.97011,226.11003,1140.3162,-0.64181099,0.62178211,-0.31802349,0.31674393,-281.86995,-49.397759,970.87663,0.010366878,0.013836677,0.0072116926,0.99982452,-401.6653,187.71034,1305.7513,0.015660728,0.0057209419,0.0076492038,0.99983174
1782290087.600253,913.97011,226.11003,1140.3162,-0.64181099,0.62178211,-0.31802349,0.31674393,-281.86995,-49.397759,970.87663,0.010366878,0.013836677,0.0072116926,0.99982452,-401.6653,187.71034,1305.7513,0.015660728,0.0057209419,0.0076492038,0.99983174
1782290087.610260,913.97011,226.11003,1140.3162,-0.64181099,0.62178211,-0.31802349,0.31674393,-281.86995,-49.397759,970.87663,0.010366878,0.013836677,0.0072116926,0.99982452,-401.6653,187.71034,1305.7513,0.015660728,0.0057209419,0.0076492038,0.99983174
1782290087.620268,913.97011,226.11003,1140.3162,-0.64181099,0.62178211,-0.31802349,0.31674393,-281.86995,-49.397759,970.87663,0.010366878,0.013836677,0.0072116926,0.99982452,-401.6653,187.71034,1305.7513,0.015660728,0.0057209419,0.0076492038,0.99983174
1782290087.630250,913.97011,226.11003,1140.3162,-0.64181099,0.62178211,-0.31802349,0.31674393,-281.86995,-49.397759,970.87663,0.010366878,0.013836677,0.0072116926,0.99982452,-401.6653,187.71034,1305.7513,0.015660728,0.0057209419,0.0076492038,0.99983174
