timestamp,checkerboard_px,checkerboard_py,checkerboard_pz,checkerboard_qx,checkerboard_qy,checkerboard_qz,checkerboard_qw,torso_px,torso_py,torso_pz,torso_qx,torso_qy,torso_qz,torso_qw,l_shoulder_px,l_shoulder_py,l_shoulder_pz,l_shoulder_qx,l_shoulder_qy,l_shoulder_qz,l_shoulder_qw
1782294839.987905,913.24246,226.3388,1141.0401,-0.64181406,0.62212027,-0.31668133,0.31741774,-282.52789,-48.723586,971.19814,0.012147452,0.013833521,0.0075314267,0.99980216,-402.18911,187.09157,1306.9849,0.017544643,0.0056448827,0.0087625249,0.99979175
1782294839.997933,913.24246,226.3388,1141.0401,-0.64181406,0.62212027,-0.31668133,0.31741774,-282.52789,-48.723586,971.19814,0.012147452,0.013833521,0.0075314267,0.99980216,-402.18911,187.09157,1306.9849,0.017544643,0.0056448827,0.0087625249,0.99979175
1782294840.007942,913.24246,226.3388,1141.0401,-0.64181406,0.62212027,-0.31668133,0.31741774,-282.52789,-48.723586,971.19814,0.012147452,0.013833521,0.0075314267,0.99980216,-402.18911,187.09157,1306.9849,0.017544643,0.0056448827,0.0087625249,0.99979175
1782294840.017939,913.24246,226.3388,1141.0401,-0.64181406,0.62212027,-0.31668133,0.31741774,-282.52789,-48.723586,971.19814,0.012147452,0.013833521,0.0075314267,0.99980216,-402.18911,187.09157,1306.9849,0.017544643,0.0056448827,0.0087625249,0.99979175
1782294840.027934,913.24246,226.3388,1141.0401,-0.64181406,0.62212027,-0.31668133,0.31741774,-282.52789,-48.723586,971.19814,0.012147452,0.013833521,0.0075314267,0.99980216,-402.18911,187.09157,1306.9849,0.017544643,0.0056448827,0.0087625249,0.99979175
1782294840.037924,913.24246,226.3388,1141.0401,-0.64181406,0.62212027,-0.31668133,0.31741774,-282.52789,-48.723586,971.19814,0.012147452,0.013833521,0.0075314267,0.99980216,-402.18911,187.09157,1306.9849,0.017544643,0.0056448827,0.0087625249,0.99979175
1782294840.047906,913.24246,226.3388,1141.0401,-0.64181406,0.62212027,-0.31668133,0.31741774,-282.52789,-48.723586,971.19814,0.012147452,0.013833521,0.0075314267,0.99980216,-402.18911,187.09157,1306.9849,0.017544643,0.0056448827,0.0087625249,0.99979175
1782294840.057902,913.24246,226.3388,1141.0401,-0.64181406,0.62212027,-0.31668133,0.31741774,-282.52789,-48.723586,971.19814,0.012147452,0.013833521,0.0075314267,0.99980216,-402.18911,187.09157,1306.9849,0.017544643,0.0056448827,0.0087625249,0.99979175
1782294840.067899,913.24246,226.3388,1141.0401,-0.64181406,0.62212027,-0.31668133,0.31741774,-282.52789,-48.723586,971.19814,0.012147452,0.013833521,0.0075314267,0.99980216,-402.18911,187.09157,1306.9849,0.017544643,0.0056448827,0.0087625249,0.99979175
1782294840.077905,913.24246,226.3388,1141.0401,-0.64181406,0.62212027,-0.31668133,0.31741774,-282.52789,-48.723586,971.19814,0.012147452,0.013833521,0.0075314267,0.99980216,-402.18911,187.09157,1306.9849,0.017544643,0.0056448827,0.0087625249,0.99979175
1782294840.087945,913.24246,226.3388,1141.0401,-0.64181406,0.62212027,-0.31668133,0.31741774,-282.52789,-48.723586,971.19814,0.012147452,0.013833521,0.0075314267,0.99980216,-402.18911,187.09157,1306.9849,0.017544643,0.0056448827,0.0087625249,0.99979175
1782294840.097900,913.24246,226.3388,1141.0401,-0.64181406,0.62212027,-0.31668133,0.31741774,-282.52789,-48.723586,971.19814,0.012147452,0.013833521,0.0075314267,0.99980216,-402.18911,187.09157,1306.9849,0.017544643,0.0056448827,0.0087625249,0.99979175
1782294840.107914,913.23388,226.32548,1141.0336,-0.64182292,0.62210242,-0.31670391,0.31741228,-282.52873,-48.743133,971.19617,0.012058706,0.013854552,0.0075894741,0.9998025,-402.20276,187.07484,1306.9905,0.017548905,0.005631327,0.008760343,0.99979177
1782294840.117917,913.23394,226.33465,1141.0205,-0.64181693,0.62210323,-0.31671316,0.31741358,-282.52512,-48.747495,971.20267,0.012136834,0.013803029,0.007675642,0.99980161,-402.19563,187.08961,1306.9787,0.017553562,0.005522489,0.0088036386,0.99979191
1782294840.127913,913.23394,226.33465,1141.0205,-0.64181693,0.62210323,-0.31671316,0.31741358,-282.52512,-48.747495,971.20267,0.012136834,0.013803029,0.007675642,0.99980161,-402.19563,187.08961,1306.9787,0.017553562,0.005522489,0.0088036386,0.99979191
1782294840.137893,913.23394,226.33465,1141.0205,-0.64181693,0.62210323,-0.31671316,0.31741358,-282.52512,-48.747495,971.20267,0.012136834,0.013803029,0.007675642,0.99980161,-402.19563,187.08961,1306.9787,0.017553562,0.005522489,0.0088036386,0.99979191
1782294840.147892,913.23394,226.33465,1141.0205,-0.64181693,0.62210323,-0.31671316,0.31741358,-282.52512,-48.747495,971.20267,0.012136834,0.013803029,0.007675642,0.99980161,-402.19563,187.08961,1306.9787,0.017553562,0.005522489,0.0088036386,0.99979191
1782294840.157887,913.23394,226.33465,1141.0205,-0.64181693,0.62210323,-0.31671316,0.31741358,-282.52512,-48.747495,971.20267,0.012136834,0.013803029,0.007675642,0.99980161,-402.19563,187.08961,1306.9787,0.017553562,0.005522489,0.0088036386,0.99979191
1782294840.167892,913.23394,226.33465,1141.0205,-0.64181693,0.62210323,-0.31671316,0.31741358,-282.52512,-48.747495,971.20267,0.012136834,0.013803029,0.007675642,0.99980161,-402.19563,187.08961,1306.9787,0.017553562,0.005522489,0.0088036386,0.99979191
1782294840.177888,913.23394,226.33465,1141.0205,-0.64181693,0.62210323,-0.31671316,0.31741358,-282.52512,-48.747495,971.20267,0.012136834,0.013803029,0.007675642,0.99980161,-402.19563,187.08961,1306.9787,0.017553562,0.005522489,0.0088036386,0.99979191
1782294840.187895,913.23394,226.33465,1141.0205,-0.64181693,0.62210323,-0.31671316,0.31741358,-282.52512,-48.747495,971.20267,0.012136834,0.013803029,0.007675642,0.99980161,-402.19563,187.08961,1306.9787,0.017553562,0.005522489,0.0088036386,0.99979191
1782294840.197920,913.23394,226.33465,1141.0205,-0.64181693,0.62210323,-0.31671316,0.31741358,-282.52512,-48.747495,971.20267,0.012136834,0.013803029,0.007675642,0.99980161,-402.19563,187.08961,1306.9787,0.017553562,0.005522489,0.0088036386,0.99979191
1782294840.207928,913.2334,226.32241,1141.0255,-0.64182448,0.62210947,-0.31669429,0.31740492,-282.50059,-48.733249,971.22192,0.012064035,0.013957513,0.0076273976,0.99980071,-402.19995,187.08389,1306.9792,0.017545419,0.0055807963,0.0087564391,0.99979215
1782294840.217913,913.2334,226.32241,1141.0255,-0.64182448,0.62210947,-0.31669429,0.31740492,-282.50059,-48.733249,971.22192,0.012064035,0.013957513,0.0076273976,0.99980071,-402.19995,187.08389,1306.9792,0.017545419,0.0055807963,0.0087564391,0.99979215
1782294840.227908,913.2334,226.32241,1141.0255,-0.64182448,0.62210947,-0.31669429,0.31740492,-282.50059,-48.733249,971.22192,0.012064035,0.013957513,0.0076273976,0.99980071,-402.19995,187.08389,1306.9792,0.017545419,0.0055807963,0.0087564391,0.99979215
1782294840.237892,913.2334,226.32241,1141.0255,-0.64182448,0.62210947,-0.31669429,0.31740492,-282.50059,-48.733249,971.22192,0.012064035,0.013957513,0.0076273976,0.99980071,-402.19995,187.08389,1306.9792,0.017545419,0.0055807963,0.0087564391,0.99979215
1782294840.247894,913.2334,226.32241,1141.0255,-0.64182448,0.62210947,-0.31669429,0.31740492,-282.50059,-48.733249,971.22192,0.012064035,0.013957513,0.0076273976,0.99980071,-402.19995,187.08389,1306.9792,0.017545419,0.0055807963,0.0087564391,0.99979215
1782294840.257894,913.2334,226.32241,1141.0255,-0.64182448,0.62210947,-0.31669429,0.31740492,-282.50059,-48.733249,971.22192,0.012064035,0.013957513,0.0076273976,0.99980071,-402.19995,187.08389,1306.9792,0.017545419,0.0055807963,0.0087564391,0.99979215
1782294840.267890,913.2334,226.32241,1141.0255,-0.64182448,0.62210947,-0.31669429,0.31740492,-282.50059,-48.733249,971.22192,0.012064035,0.013957513,0.0076273976,0.99980071,-402.19995,187.08389,1306.9792,0.017545419,0.0055807963,0.0087564391,0.99979215
1782294840.277891,913.2334,226.32241,1141.0255,-0.64182448,0.62210947,-0.31669429,0.31740492,-282.50059,-48.733249,971.22192,0.012064035,0.013957513,0.0076273976,0.99980071,-402.19995,187.08389,1306.9792,0.017545419,0.0055807963,0.0087564391,0.99979215
1782294840.287887,913.2334,226.32241,1141.0255,-0.64182448,0.62210947,-0.31669429,0.31740492,-282.50059,-48.733249,971.22192,0.012064035,0.013957513,0.0076273976,0.99980071,-402.19995,187.08389,1306.9792,0.017545419,0.0055807963,0.0087564391,0.99979215
1782294840.297888,913.2334,226.32241,1141.0255,-0.64182448,0.62210947,-0.31669429,0.31740492,-282.50059,-48.733249,971.22192,0.012064035,0.013957513,0.0076273976,0.99980071,-402.19995,187.08389,1306.9792,0.017545419,0.0055807963,0.0087564391,0.99979215
1782294840.307890,913.2334,226.32241,1141.0255,-0.64182448,0.62210947,-0.31669429,0.31740492,-282.50059,-48.733249,971.22192,0.012064035,0.013957513,0.0076273976,0.99980071,-402.19995,187.08389,1306.9792,0.017545419,0.0055807963,0.0087564391,0.99979215
1782294840.317906,913.23256,226.32438,1141.0362,-0.641829,0.62210683,-0.31668662,0.31740858,-282.50059,-48.733249,971.22192,0.012064035,0.013957513,0.0076273976,0.99980071,-402.19995,187.08389,1306.9792,0.017545419,0.0055807963,0.0087564391,0.99979215
1782294840.327910,913.22798,226.32326,1141.0346,-0.64182061,0.62209845,-0.31670696,0.31742168,-282.50578,-48.738603,971.22329,0.011910285,0.01390697,0.0078961697,0.99980118,-402.20168,187.07888,1306.9772,0.017522804,0.0055647925,0.0087837483,0.99979239
1782294840.337915,913.22798,226.3187,1141.0407,-0.64182536,0.62210552,-0.31669112,0.31741401,-282.51228,-48.727762,971.22777,0.012127676,0.013948756,0.0075133984,0.99980093,-402.18925,187.0856,1306.9717,0.017526117,0.0056774887,0.0087255616,0.99979221
1782294840.347901,913.22798,226.3187,1141.0407,-0.64182536,0.62210552,-0.31669112,0.31741401,-282.51228,-48.727762,971.22777,0.012127676,0.013948756,0.0075133984,0.99980093,-402.18925,187.0856,1306.9717,0.017526117,0.0056774887,0.0087255616,0.99979221
1782294840.357892,913.22798,226.3187,1141.0407,-0.64182536,0.62210552,-0.31669112,0.31741401,-282.51228,-48.727762,971.22777,0.012127676,0.013948756,0.0075133984,0.99980093,-402.18925,187.0856,1306.9717,0.017526117,0.0056774887,0.0087255616,0.99979221
1782294840.367890,913.22798,226.3187,1141.0407,-0.64182536,0.62210552,-0.31669112,0.31741401,-282.51228,-48.727762,971.22777,0.012127676,0.013948756,0.0075133984,0.99980093,-402.18925,187.0856,1306.9717,0.017526117,0.0056774887,0.0087255616,0.99979221
1782294840.377887,913.22798,226.3187,1141.0407,-0.64182536,0.62210552,-0.31669112,0.31741401,-282.51228,-48.727762,971.22777,0.012127676,0.013948756,0.0075133984,0.99980093,-402.18925,187.0856,1306.9717,0.017526117,0.0056774887,0.0087255616,0.99979221
1782294840.387887,913.22798,226.3187,1141.0407,-0.64182536,0.62210552,-0.31669112,0.31741401,-282.51228,-48.727762,971.22777,0.012127676,0.013948756,0.0075133984,0.99980093,-402.18925,187.0856,1306.9717,0.017526117,0.0056774887,0.0087255616,0.99979221
1782294840.397908,913.22798,226.3187,1141.0407,-0.64182536,0.62210552,-0.31669112,0.31741401,-282.51228,-48.727762,971.22777,0.012127676,0.013948756,0.0075133984,0.99980093,-402.18925,187.0856,1306.9717,0.017526117,0.0056774887,0.0087255616,0.99979221
1782294840.407915,913.22798,226.3187,1141.0407,-0.64182536,0.62210552,-0.31669112,0.31741401,-282.51228,-48.727762,971.22777,0.012127676,0.013948756,0.0075133984,0.99980093,-402.18925,187.0856,1306.9717,0.017526117,0.0056774887,0.0087255616,0.99979221
1782294840.417911,913.22625,226.32901,1141.0401,-0.64182395,0.62209761,-0.31670916,0.31741437,-282.52718,-48.77013,971.22467,0.012109332,0.013881905,0.007926241,0.9997989,-402.19846,187.07861,1306.9819,0.017569682,0.0055203382,0.0087993685,0.99979168
1782294840.427915,913.2421,226.32691,1141.0333,-0.64182193,0.62211074,-0.3166881,0.31741375,-282.51708,-48.742112,971.20178,0.012098529,0.013831696,0.0075600741,0.99980256,-402.20109,187.07632,1306.9801,0.01752643,0.0056042673,0.0087748238,0.99979219
1782294840.437908,913.2421,226.32691,1141.0333,-0.64182193,0.62211074,-0.3166881,0.31741375,-282.51708,-48.742112,971.20178,0.012098529,0.013831696,0.0075600741,0.99980256,-402.20109,187.07632,1306.9801,0.01752643,0.0056042673,0.0087748238,0.99979219
1782294840.447926,913.2421,226.32691,1141.0333,-0.64182193,0.62211074,-0.3166881,0.31741375,-282.51708,-48.742112,971.20178,0.012098529,0.013831696,0.0075600741,0.99980256,-402.20109,187.07632,1306.9801,0.01752643,0.0056042673,0.0087748238,0.99979219
1782294840.457928,913.2421,226.32691,1141.0333,-0.64182193,0.62211074,-0.3166881,0.31741375,-282.51708,-48.742112,971.20178,0.012098529,0.013831696,0.0075600741,0.99980256,-402.20109,187.07632,1306.9801,0.01752643,0.0056042673,0.0087748238,0.99979219
1782294840.467927,913.2421,226.32691,1141.0333,-0.64182193,0.62211074,-0.3166881,0.31741375,-282.51708,-48.742112,971.20178,0.012098529,0.013831696,0.0075600741,0.99980256,-402.20109,187.07632,1306.9801,0.01752643,0.0056042673,0.0087748238,0.99979219
1782294840.477951,913.2421,226.32691,1141.0333,-0.64182193,0.62211074,-0.3166881,0.31741375,-282.51708,-48.742112,971.20178,0.012098529,0.013831696,0.0075600741,0.99980256,-402.20109,187.07632,1306.9801,0.01752643,0.0056042673,0.0087748238,0.99979219
1782294840.487949,913.2421,226.32691,1141.0333,-0.64182193,0.62211074,-0.3166881,0.31741375,-282.51708,-48.742112,971.20178,0.012098529,0.013831696,0.0075600741,0.99980256,-402.20109,187.07632,1306.9801,0.01752643,0.0056042673,0.0087748238,0.99979219
1782294840.497948,913.2421,226.32691,1141.0333,-0.64182193,0.62211074,-0.3166881,0.31741375,-282.51708,-48.742112,971.20178,0.012098529,0.013831696,0.0075600741,0.99980256,-402.20109,187.07632,1306.9801,0.01752643,0.0056042673,0.0087748238,0.99979219
1782294840.507936,913.2421,226.32691,1141.0333,-0.64182193,0.62211074,-0.3166881,0.31741375,-282.51708,-48.742112,971.20178,0.012098529,0.013831696,0.0075600741,0.99980256,-402.20109,187.07632,1306.9801,0.01752643,0.0056042673,0.0087748238,0.99979219
1782294840.518041,913.23733,226.3239,1141.0403,-0.64182663,0.62210804,-0.31668976,0.31740788,-282.52915,-48.76285,971.21847,0.012049784,0.013803465,0.0079303983,0.99980067,-402.20132,187.0764,1306.9813,0.017475345,0.0056075427,0.0087771689,0.99979304
1782294840.527925,913.23733,226.3239,1141.0403,-0.64182663,0.62210804,-0.31668976,0.31740788,-282.5045,-48.733495,971.2224,0.012011179,0.013905059,0.0077249594,0.99980133,-402.20132,187.0764,1306.9813,0.017475345,0.0056075427,0.0087771689,0.99979304
1782294840.537920,913.23733,226.3239,1141.0403,-0.64182663,0.62210804,-0.31668976,0.31740788,-282.5045,-48.733495,971.2224,0.012011179,0.013905059,0.0077249594,0.99980133,-402.20132,187.0764,1306.9813,0.017475345,0.0056075427,0.0087771689,0.99979304
1782294840.547916,913.23733,226.3239,1141.0403,-0.64182663,0.62210804,-0.31668976,0.31740788,-282.5045,-48.733495,971.2224,0.012011179,0.013905059,0.0077249594,0.99980133,-402.20132,187.0764,1306.9813,0.017475345,0.0056075427,0.0087771689,0.99979304
1782294840.557930,913.23733,226.3239,1141.0403,-0.64182663,0.62210804,-0.31668976,0.31740788,-282.5045,-48.733495,971.2224,0.012011179,0.013905059,0.0077249594,0.99980133,-402.20132,187.0764,1306.9813,0.017475345,0.0056075427,0.0087771689,0.99979304
1782294840.567935,913.23733,226.3239,1141.0403,-0.64182663,0.62210804,-0.31668976,0.31740788,-282.5045,-48.733495,971.2224,0.012011179,0.013905059,0.0077249594,0.99980133,-402.20132,187.0764,1306.9813,0.017475345,0.0056075427,0.0087771689,0.99979304
1782294840.577931,913.23733,226.3239,1141.0403,-0.64182663,0.62210804,-0.31668976,0.31740788,-282.5045,-48.733495,971.2224,0.012011179,0.013905059,0.0077249594,0.99980133,-402.20132,187.0764,1306.9813,0.017475345,0.0056075427,0.0087771689,0.99979304
1782294840.587932,913.23733,226.3239,1141.0403,-0.64182663,0.62210804,-0.31668976,0.31740788,-282.5045,-48.733495,971.2224,0.012011179,0.013905059,0.0077249594,0.99980133,-402.20132,187.0764,1306.9813,0.017475345,0.0056075427,0.0087771689,0.99979304
1782294840.597932,913.23733,226.3239,1141.0403,-0.64182663,0.62210804,-0.31668976,0.31740788,-282.5045,-48.733495,971.2224,0.012011179,0.013905059,0.0077249594,0.99980133,-402.20132,187.0764,1306.9813,0.017475345,0.0056075427,0.0087771689,0.99979304
1782294840.607937,913.23733,226.3239,1141.0403,-0.64182663,0.62210804,-0.31668976,0.31740788,-282.5045,-48.733495,971.2224,0.012011179,0.013905059,0.0077249594,0.99980133,-402.20132,187.0764,1306.9813,0.017475345,0.0056075427,0.0087771689,0.99979304
1782294840.618056,913.23733,226.3239,1141.0403,-0.64182663,0.62210804,-0.31668976,0.31740788,-282.5045,-48.733495,971.2224,0.012011179,0.013905059,0.0077249594,0.99980133,-402.20132,187.0764,1306.9813,0.017475345,0.0056075427,0.0087771689,0.99979304
1782294840.627923,913.23733,226.3239,1141.0403,-0.64182663,0.62210804,-0.31668976,0.31740788,-282.5045,-48.733495,971.2224,0.012011179,0.013905059,0.0077249594,0.99980133,-402.20132,187.0764,1306.9813,0.017475345,0.0056075427,0.0087771689,0.99979304
1782294840.637917,913.24472,226.32989,1141.0449,-0.64182486,0.6221161,-0.31668258,0.31740282,-282.50113,-48.725449,971.22747,0.012040903,0.013942686,0.0076896626,0.99980072,-402.20284,187.08016,1306.9763,0.017535417,0.0056766477,0.0087346783,0.99979197
1782294840.647912,913.24472,226.32989,1141.0449,-0.64182486,0.6221161,-0.31668258,0.31740282,-282.50113,-48.725449,971.22747,0.012040903,0.013942686,0.0076896626,0.99980072,-402.20284,187.08016,1306.9763,0.017535417,0.0056766477,0.0087346783,0.99979197
1782294840.657905,913.24472,226.32989,1141.0449,-0.64182486,0.6221161,-0.31668258,0.31740282,-282.50113,-48.725449,971.22747,0.012040903,0.013942686,0.0076896626,0.99980072,-402.20284,187.08016,1306.9763,0.017535417,0.0056766477,0.0087346783,0.99979197
1782294840.667902,913.24472,226.32989,1141.0449,-0.64182486,0.6221161,-0.31668258,0.31740282,-282.50113,-48.725449,971.22747,0.012040903,0.013942686,0.0076896626,0.99980072,-402.20284,187.08016,1306.9763,0.017535417,0.0056766477,0.0087346783,0.99979197
1782294840.677894,913.24472,226.32989,1141.0449,-0.64182486,0.6221161,-0.31668258,0.31740282,-282.50113,-48.725449,971.22747,0.012040903,0.013942686,0.0076896626,0.99980072,-402.20284,187.08016,1306.9763,0.017535417,0.0056766477,0.0087346783,0.99979197
1782294840.687911,913.24472,226.32989,1141.0449,-0.64182486,0.6221161,-0.31668258,0.31740282,-282.50113,-48.725449,971.22747,0.012040903,0.013942686,0.0076896626,0.99980072,-402.20284,187.08016,1306.9763,0.017535417,0.0056766477,0.0087346783,0.99979197
1782294840.697892,913.24472,226.32989,1141.0449,-0.64182486,0.6221161,-0.31668258,0.31740282,-282.50113,-48.725449,971.22747,0.012040903,0.013942686,0.0076896626,0.99980072,-402.20284,187.08016,1306.9763,0.017535417,0.0056766477,0.0087346783,0.99979197
1782294840.707902,913.24472,226.32989,1141.0449,-0.64182486,0.6221161,-0.31668258,0.31740282,-282.50113,-48.725449,971.22747,0.012040903,0.013942686,0.0076896626,0.99980072,-402.20284,187.08016,1306.9763,0.017535417,0.0056766477,0.0087346783,0.99979197
1782294840.717899,913.24472,226.32989,1141.0449,-0.64182486,0.6221161,-0.31668258,0.31740282,-282.50113,-48.725449,971.22747,0.012040903,0.013942686,0.0076896626,0.99980072,-402.20284,187.08016,1306.9763,0.017535417,0.0056766477,0.0087346783,0.99979197
1782294840.727908,913.23161,226.32712,1141.0418,-0.64182079,0.62210441,-0.31669778,0.31741881,-282.54873,-48.774131,971.20214,0.012101717,0.013758703,0.0078956285,0.99980093,-402.20428,187.08047,1306.9797,0.017527236,0.0056048512,0.0087596897,0.9997923
1782294840.737909,913.22458,226.32132,1141.0406,-0.6418276,0.62209107,-0.31670246,0.31742651,-282.51085,-48.747391,971.24189,0.01206409,0.013905919,0.007828105,0.99979988,-402.20356,187.07067,1306.9803,0.01754422,0.0055219887,0.0087991242,0.99979212
1782294840.747902,913.22458,226.32132,1141.0406,-0.6418276,0.62209107,-0.31670246,0.31742651,-282.51085,-48.747391,971.24189,0.01206409,0.013905919,0.007828105,0.99979988,-402.20356,187.07067,1306.9803,0.01754422,0.0055219887,0.0087991242,0.99979212
1782294840.757903,913.22458,226.32132,1141.0406,-0.6418276,0.62209107,-0.31670246,0.31742651,-282.51085,-48.747391,971.24189,0.01206409,0.013905919,0.007828105,0.99979988,-402.20356,187.07067,1306.9803,0.01754422,0.0055219887,0.0087991242,0.99979212
1782294840.767915,913.22458,226.32132,1141.0406,-0.6418276,0.62209107,-0.31670246,0.31742651,-282.51085,-48.747391,971.24189,0.01206409,0.013905919,0.007828105,0.99979988,-402.20356,187.07067,1306.9803,0.01754422,0.0055219887,0.0087991242,0.99979212
1782294840.777899,913.22458,226.32132,1141.0406,-0.6418276,0.62209107,-0.31670246,0.31742651,-282.51085,-48.747391,971.24189,0.01206409,0.013905919,0.007828105,0.99979988,-402.20356,187.07067,1306.9803,0.01754422,0.0055219887,0.0087991242,0.99979212
1782294840.787890,913.22458,226.32132,1141.0406,-0.6418276,0.62209107,-0.31670246,0.31742651,-282.51085,-48.747391,971.24189,0.01206409,0.013905919,0.007828105,0.99979988,-402.20356,187.07067,1306.9803,0.01754422,0.0055219887,0.0087991242,0.99979212
1782294840.797913,913.22458,226.32132,1141.0406,-0.6418276,0.62209107,-0.31670246,0.31742651,-282.51085,-48.747391,971.24189,0.01206409,0.013905919,0.007828105,0.99979988,-402.20356,187.07067,1306.9803,0.01754422,0.0055219887,0.0087991242,0.99979212
1782294840.807915,913.22458,226.32132,1141.0406,-0.6418276,0.62209107,-0.31670246,0.31742651,-282.51085,-48.747391,971.24189,0.01206409,0.013905919,0.007828105,0.99979988,-402.20356,187.07067,1306.9803,0.01754422,0.0055219887,0.0087991242,0.99979212
1782294840.817908,913.22458,226.32132,1141.0406,-0.6418276,0.62209107,-0.31670246,0.31742651,-282.51085,-48.747391,971.24189,0.01206409,0.013905919,0.007828105,0.99979988,-402.20356,187.07067,1306.9803,0.01754422,0.0055219887,0.0087991242,0.99979212
1782294840.827914,913.22458,226.32132,1141.0406,-0.6418276,0.62209107,-0.31670246,0.31742651,-282.51085,-48.747391,971.24189,0.01206409,0.013905919,0.007828105,0.99979988,-402.20356,187.07067,1306.9803,0.01754422,0.0055219887,0.0087991242,0.99979212
1782294840.837921,913.23394,226.33208,1141.037,-0.64182198,0.62210476,-0.31669292,0.31742054,-282.50217,-48.729464,971.22067,0.012083891,0.013963897,0.0074730206,0.99980155,-402.20323,187.08086,1306.9905,0.017518885,0.0056561881,0.0087520364,0.99979223
1782294840.847914,913.23394,226.33208,1141.037,-0.64182198,0.62210476,-0.31669292,0.31742054,-282.50217,-48.729464,971.22067,0.012083891,0.013963897,0.0074730206,0.99980155,-402.20323,187.08086,1306.9905,0.017518885,0.0056561881,0.0087520364,0.99979223
1782294840.857900,913.23394,226.33208,1141.037,-0.64182198,0.62210476,-0.31669292,0.31742054,-282.50217,-48.729464,971.22067,0.012083891,0.013963897,0.0074730206,0.99980155,-402.20323,187.08086,1306.9905,0.017518885,0.0056561881,0.0087520364,0.99979223
1782294840.867900,913.23394,226.33208,1141.037,-0.64182198,0.62210476,-0.31669292,0.31742054,-282.50217,-48.729464,971.22067,0.012083891,0.013963897,0.0074730206,0.99980155,-402.20323,187.08086,1306.9905,0.017518885,0.0056561881,0.0087520364,0.99979223
1782294840.877896,913.23394,226.33208,1141.037,-0.64182198,0.62210476,-0.31669292,0.31742054,-282.50217,-48.729464,971.22067,0.012083891,0.013963897,0.0074730206,0.99980155,-402.20323,187.08086,1306.9905,0.017518885,0.0056561881,0.0087520364,0.99979223
