body_pos_x,body_pos_y,body_pos_z,body_quat_w,body_quat_x,body_quat_y,body_quat_z,joint_pos_00,joint_pos_01,joint_pos_02,joint_pos_03,joint_pos_04,joint_pos_05,joint_pos_06,joint_pos_07,joint_pos_08,joint_pos_09,joint_pos_10,joint_pos_11,joint_pos_12,joint_pos_13,joint_pos_14,joint_pos_15,joint_pos_16,joint_pos_17,joint_pos_18,joint_pos_19,joint_pos_20,joint_vel_00,joint_vel_01,joint_vel_02,joint_vel_03,joint_vel_04,joint_vel_05,joint_vel_06,joint_vel_07,joint_vel_08,joint_vel_09,joint_vel_10,joint_vel_11,joint_vel_12,joint_vel_13,joint_vel_14,joint_vel_15,joint_vel_16,joint_vel_17,joint_vel_18,joint_vel_19,joint_vel_20
0.000234,0.003813,0.738233,-0.694906,0.018582,0.028438,0.718298,0.004229,-0.493266,-0.033995,-0.329909,0.986712,-0.492275,-0.060522,0.519086,-0.001167,0.309747,1.028167,-0.577470,-0.055111,-0.000382,0.059337,-1.010406,-0.408965,0.129548,-0.186148,0.945052,-0.635605,0.006093,-0.022198,-0.002689,-0.004619,-0.021599,0.022695,0.000379,0.032224,0.013500,0.032639,-0.017387,0.025654,0.000519,0.048337,0.010416,0.024402,-0.055623,-0.162523,0.134192,0.146317,0.599194
0.000231,0.003859,0.738279,-0.694810,0.018494,0.028378,0.718395,0.004214,-0.493651,-0.033997,-0.329917,0.986269,-0.491850,-0.060540,0.519680,-0.000874,0.310416,1.027782,-0.576957,-0.055110,0.000523,0.059424,-1.010141,-0.409533,0.126827,-0.183865,0.947639,-0.625423,-0.002633,-0.012718,0.001619,0.003405,-0.021459,0.018083,-0.001190,0.022432,0.012351,0.027014,-0.017855,0.021553,-0.002013,0.037451,0.001689,0.006372,-0.017363,-0.128237,0.107909,0.122362,0.458989
0.000220,0.003883,0.738324,-0.694731,0.018404,0.028314,0.718476,0.004124,-0.493774,-0.033931,-0.329772,0.985854,-0.491552,-0.060570,0.519983,-0.000673,0.310827,1.027453,-0.576608,-0.055191,0.001116,0.059405,-1.010152,-0.409659,0.124418,-0.181831,0.949946,-0.617246,-0.003761,-0.003221,0.002942,0.006189,-0.018987,0.011803,-0.000468,0.010745,0.007195,0.014327,-0.014809,0.013255,-0.002426,0.024947,-0.002766,-0.002459,-0.001315,-0.109708,0.090584,0.106469,0.375654
0.000196,0.003904,0.738355,-0.694653,0.018287,0.028236,0.718558,0.004063,-0.493780,-0.033880,-0.329670,0.985510,-0.491378,-0.060559,0.520110,-0.000587,0.310989,1.027190,-0.576427,-0.055207,0.001521,0.059314,-1.010240,-0.409585,0.122438,-0.180241,0.951898,-0.610397,-0.002674,-0.000310,0.001233,0.005035,-0.016828,0.009280,0.000256,0.008474,0.003801,0.010160,-0.010478,0.008017,-0.000316,0.018308,-0.004587,-0.005263,0.002462,-0.089896,0.072443,0.088881,0.312404
0.000170,0.003944,0.738382,-0.694625,0.018232,0.028205,0.718588,0.004017,-0.493787,-0.033881,-0.329571,0.985180,-0.491181,-0.060560,0.520322,-0.000521,0.311234,1.027034,-0.576288,-0.055204,0.001848,0.059222,-1.010362,-0.409561,0.120822,-0.178934,0.953502,-0.604750,-0.003124,-0.001388,-0.000827,0.004809,-0.015590,0.010437,-0.000167,0.013600,0.003796,0.015376,-0.005481,0.006953,-0.000591,0.015309,-0.004557,-0.005850,0.000473,-0.069077,0.055589,0.068466,0.247470
0.000146,0.003998,0.738406,-0.694600,0.018173,0.028184,0.718614,0.003938,-0.493835,-0.033913,-0.329477,0.984886,-0.490960,-0.060565,0.520654,-0.000435,0.311604,1.026971,-0.576149,-0.055231,0.002133,0.059131,-1.010474,-0.409566,0.119675,-0.178018,0.954636,-0.600498,-0.005398,-0.003447,-0.000963,0.004838,-0.012003,0.009592,-0.000349,0.016809,0.005180,0.019327,-0.001737,0.005957,-0.000665,0.013630,-0.003546,-0.004426,-0.001946,-0.047171,0.039359,0.047275,0.182451
0.000126,0.004053,0.738420,-0.694598,0.018136,0.028177,0.718617,0.003801,-0.493925,-0.033920,-0.329378,0.984700,-0.490797,-0.060573,0.520995,-0.000313,0.312007,1.026964,-0.576049,-0.055231,0.002393,0.059080,-1.010539,-0.409639,0.118936,-0.177359,0.955393,-0.597452,-0.008259,-0.006025,-0.000112,0.003724,-0.005263,0.005859,-0.001591,0.017083,0.006284,0.019876,0.002387,0.004280,0.001264,0.014046,-0.001527,-0.001338,-0.007088,-0.031905,0.030417,0.032723,0.136481
0.000102,0.004097,0.738419,-0.694599,0.018101,0.028171,0.718617,0.003608,-0.494076,-0.033917,-0.329328,0.984676,-0.490726,-0.060629,0.521337,-0.000183,0.312400,1.027066,-0.575978,-0.055180,0.002695,0.059070,-1.010527,-0.409850,0.118399,-0.176801,0.955945,-0.595039,-0.008194,-0.007447,0.000416,0.000526,0.000522,0.002631,-0.004193,0.014019,0.005492,0.015785,0.004843,0.001010,0.005727,0.014670,0.000538,0.002164,-0.012028,-0.020863,0.023628,0.021832,0.103675
0.000069,0.004126,0.738416,-0.694624,0.018056,0.028163,0.718595,0.003473,-0.494223,-0.033903,-0.329356,0.984721,-0.490692,-0.060741,0.521555,-0.000094,0.312638,1.027158,-0.576009,-0.055002,0.002980,0.059101,-1.010453,-0.410120,0.118101,-0.176414,0.956266,-0.593305,-0.004984,-0.008317,0.000117,-0.005596,0.002387,0.001634,-0.005982,0.008823,0.003233,0.006305,0.003555,-0.001858,0.008759,0.013217,0.001908,0.003701,-0.010908,-0.010503,0.015792,0.013337,0.069271
0.000029,0.004151,0.738409,-0.694654,0.018033,0.028159,0.718566,0.003409,-0.494409,-0.033912,-0.329552,0.984771,-0.490660,-0.060868,0.521690,-0.000054,0.312652,1.027208,-0.576052,-0.054830,0.003224,0.059147,-1.010379,-0.410286,0.117979,-0.176169,0.956479,-0.592268,-0.002382,-0.012019,-0.001208,-0.014278,0.003712,0.001216,-0.006112,0.006473,0.002417,-0.001813,0.003022,-0.002518,0.005117,0.011518,0.002078,0.003377,-0.006257,-0.002519,0.009089,0.009507,0.039291
-0.000018,0.004173,0.738393,-0.694702,0.018009,0.028159,0.718521,0.003378,-0.494703,-0.033952,-0.329928,0.984870,-0.490643,-0.060986,0.521814,0.000003,0.312566,1.027279,-0.576110,-0.054797,0.003441,0.059184,-1.010318,-0.410370,0.118000,-0.176050,0.956646,-0.591733,-0.001283,-0.016049,-0.002222,-0.020725,0.005594,0.001822,-0.006568,0.005597,0.003120,-0.004993,0.003213,-0.003059,0.001235,0.010218,0.001962,0.002933,-0.002555,0.004327,0.003274,0.007240,0.016522
-0.000076,0.004198,0.738381,-0.694737,0.017996,0.028159,0.718487,0.003357,-0.495051,-0.034001,-0.330381,0.984995,-0.490588,-0.061131,0.521914,0.000071,0.312452,1.027337,-0.576174,-0.054780,0.003633,0.059225,-1.010262,-0.410388,0.118152,-0.176038,0.956768,-0.591607,-0.000445,-0.016695,-0.002045,-0.022072,0.005825,0.003894,-0.007977,0.003952,0.003566,-0.006491,0.002849,-0.003351,-0.001120,0.009225,0.002059,0.002664,-0.000840,0.008510,-0.000418,0.006260,0.002478
-0.000138,0.004225,0.738376,-0.694774,0.017982,0.028159,0.718451,0.003360,-0.495371,-0.034033,-0.330810,0.985103,-0.490487,-0.061305,0.521972,0.000146,0.312306,1.027393,-0.576244,-0.054842,0.003810,0.059267,-1.010211,-0.410404,0.118341,-0.176067,0.956897,-0.591634,0.000941,-0.014289,-0.000746,-0.019484,0.005049,0.004631,-0.007156,0.001192,0.003608,-0.008531,0.002235,-0.003538,-0.004648,0.007828,0.002048,0.002331,-0.000936,0.009696,-0.002132,0.006302,-0.002387
-0.000202,0.004251,0.738373,-0.694836,0.017958,0.028163,0.718393,0.003395,-0.495622,-0.034031,-0.331161,0.985197,-0.490402,-0.061417,0.521962,0.000215,0.312111,1.027426,-0.576316,-0.054966,0.003946,0.059307,-1.010169,-0.410426,0.118540,-0.176124,0.957020,-0.591702,0.001564,-0.011516,0.000317,-0.015786,0.003895,0.004372,-0.005557,0.000414,0.003761,-0.007929,0.002515,-0.002418,-0.007675,0.006510,0.001961,0.002110,-0.001308,0.008697,-0.001787,0.006366,0.000338
-0.000269,0.004277,0.738369,-0.694873,0.017942,0.028173,0.718357,0.003422,-0.495832,-0.034021,-0.331442,0.985258,-0.490312,-0.061527,0.521989,0.000296,0.311989,1.027493,-0.576340,-0.055149,0.004070,0.059345,-1.010127,-0.410456,0.118689,-0.176139,0.957151,-0.591620,0.001580,-0.007655,0.000999,-0.011484,0.000589,0.004682,-0.004663,0.000121,0.002872,-0.006212,0.001296,-0.001431,-0.005390,0.006254,0.001844,0.002125,-0.001682,0.006223,0.000102,0.006543,0.006607
-0.000341,0.004302,0.738370,-0.694929,0.017912,0.028193,0.718302,0.003458,-0.495928,-0.033991,-0.331620,0.985220,-0.490215,-0.061604,0.521967,0.000330,0.311862,1.027478,-0.576373,-0.055182,0.004196,0.059381,-1.010084,-0.410493,0.118789,-0.176120,0.957282,-0.591438,0.001532,-0.002780,0.001269,-0.007127,-0.004598,0.005846,-0.003758,-0.001436,0.000890,-0.006802,-0.001797,-0.000408,-0.001963,0.004318,0.001768,0.001436,-0.001340,0.004600,0.000459,0.006312,0.003891
-0.000413,0.004328,0.738374,-0.694953,0.017888,0.028215,0.718279,0.003484,-0.495943,-0.033970,-0.331727,0.985075,-0.490079,-0.061677,0.521931,0.000332,0.311717,1.027421,-0.576357,-0.055227,0.004243,0.059416,-1.010069,-0.410509,0.118873,-0.176120,0.957404,-0.591465,0.001584,-0.000034,0.000636,-0.004859,-0.008617,0.007333,-0.003017,-0.001337,0.000288,-0.006528,-0.002331,0.000840,-0.005578,0.002227,0.001878,0.000548,-0.000298,0.004491,-0.000304,0.004636,-0.000340
-0.000491,0.004356,0.738380,-0.694969,0.017860,0.028241,0.718263,0.003522,-0.495930,-0.033966,-0.331814,0.984876,-0.489922,-0.061724,0.521913,0.000341,0.311601,1.027385,-0.576340,-0.055405,0.004285,0.059456,-1.010062,-0.410505,0.118969,-0.176132,0.957467,-0.591452,0.002277,0.002145,0.000055,-0.003079,-0.012639,0.010514,-0.003715,-0.000757,0.000168,-0.004719,-0.002950,0.001919,-0.008321,0.002244,0.002056,0.000116,0.000823,0.005250,-0.001043,0.001258,0.001958
-0.000577,0.004389,0.738400,-0.694984,0.017804,0.028286,0.718248,0.003575,-0.495857,-0.033968,-0.331850,0.984569,-0.489658,-0.061826,0.521901,0.000338,0.311528,1.027303,-0.576280,-0.055560,0.004332,0.059498,-1.010064,-0.410477,0.119083,-0.176162,0.957454,-0.591386,0.002310,0.005668,0.000435,0.000743,-0.017743,0.014132,-0.004511,-0.000450,-0.000253,-0.002307,-0.005051,0.003523,-0.007021,0.002332,0.002253,-0.000232,0.002346,0.006064,-0.001611,-0.002848,0.006011
-0.000669,0.004425,0.738428,-0.694983,0.017756,0.028316,0.718249,0.003614,-0.495703,-0.033948,-0.331785,0.984166,-0.489357,-0.061905,0.521895,0.000331,0.311509,1.027183,-0.576199,-0.055686,0.004378,0.059546,-1.010071,-0.410411,0.119211,-0.176196,0.957354,-0.591211,0.006040,0.007173,0.000240,0.001719,-0.021012,0.016048,-0.004040,-0.001295,-0.001289,-0.003516,-0.007620,0.004169,-0.005267,0.004762,0.002633,0.001109,0.002420,0.007206,-0.000585,-0.005670,0.015908
-0.000768,0.004460,0.738460,-0.694969,0.017670,0.028359,0.718263,0.003816,-0.495570,-0.033958,-0.331781,0.983728,-0.489016,-0.061988,0.521849,0.000287,0.311387,1.026999,-0.576113,-0.055771,0.004523,0.059603,-1.010020,-0.410380,0.119371,-0.176185,0.957227,-0.590750,0.014735,0.006077,-0.001570,-0.003140,-0.023909,0.018329,-0.006780,-0.002059,-0.002876,-0.008625,-0.009346,0.004724,-0.006795,0.009420,0.002882,0.004041,-0.000073,0.007678,0.002007,-0.008173,0.029291
-0.000876,0.004487,0.738495,-0.694951,0.017606,0.028390,0.718281,0.004203,-0.495460,-0.034011,-0.331910,0.983210,-0.488623,-0.062176,0.521813,0.000216,0.311164,1.026809,-0.576010,-0.055958,0.004755,0.059661,-1.009909,-0.410414,0.119518,-0.176116,0.957027,-0.590040,0.022241,0.004943,-0.003551,-0.009149,-0.026610,0.020158,-0.010506,-0.002271,-0.005293,-0.014735,-0.010210,0.003242,-0.006322,0.013463,0.003081,0.006941,-0.003458,0.006050,0.004830,-0.012039,0.041875
-0.000993,0.004505,0.738531,-0.694926,0.017539,0.028419,0.718305,0.004706,-0.495373,-0.034100,-0.332147,0.982664,-0.488210,-0.062408,0.521759,0.000075,0.310798,1.026590,-0.575983,-0.056024,0.005061,0.059727,-1.009742,-0.410518,0.119613,-0.175992,0.956746,-0.589075,0.027223,0.002404,-0.005291,-0.014921,-0.024721,0.019088,-0.011980,-0.002797,-0.007675,-0.021163,-0.009555,-0.000519,-0.001551,0.016377,0.003472,0.009850,-0.006741,0.002955,0.007628,-0.015603,0.053202
-0.001116,0.004510,0.738558,-0.694878,0.017433,0.028456,0.718353,0.005292,-0.495364,-0.034223,-0.332507,0.982221,-0.487860,-0.062655,0.521701,-0.000091,0.310317,1.026427,-0.576030,-0.056020,0.005410,0.059800,-1.009515,-0.410684,0.119636,-0.175811,0.956403,-0.587911,0.028362,-0.000244,-0.006635,-0.018814,-0.020193,0.016597,-0.010736,-0.001256,-0.007825,-0.022458,-0.006017,-0.002635,-0.000411,0.017046,0.003531,0.012273,-0.008938,-0.000464,0.009640,-0.016600,0.060320
-0.001239,0.004506,0.738582,-0.694839,0.017362,0.028473,0.718392,0.005840,-0.495382,-0.034366,-0.332900,0.981856,-0.487546,-0.062837,0.521708,-0.000238,0.309900,1.026349,-0.576089,-0.056040,0.005743,0.059868,-1.009252,-0.410876,0.119594,-0.175607,0.956082,-0.586662,0.025600,-0.001689,-0.006301,-0.018720,-0.015524,0.013947,-0.007563,0.001682,-0.005423,-0.017785,-0.001588,-0.003079,-0.003462,0.014830,0.002813,0.012833,-0.007927,-0.003411,0.009971,-0.014156,0.062309
-0.001361,0.004499,0.738601,-0.694790,0.017262,0.028483,0.718441,0.006316,-0.495431,-0.034475,-0.333256,0.981600,-0.487302,-0.062958,0.521768,-0.000308,0.309606,1.026363,-0.576154,-0.056158,0.006003,0.059913,-1.009002,-0.411001,0.119500,-0.175412,0.955836,-0.585419,0.019548,-0.003393,-0.003188,-0.016318,-0.009501,0.008913,-0.003918,0.002864,-0.000679,-0.011680,0.001362,-0.004636,-0.007159,0.010986,0.000211,0.013891,-0.009104,-0.006032,0.009343,-0.009888,0.061527
-0.001481,0.004489,0.738608,-0.694777,0.017198,0.028477,0.718455,0.006622,-0.495518,-0.034493,-0.333553,0.981476,-0.487189,-0.062994,0.521823,-0.000265,0.309432,1.026404,-0.576274,-0.056326,0.006183,0.059876,-1.008696,-0.411240,0.119353,-0.175233,0.955686,-0.584201,0.011161,-0.006099,0.001108,-0.014527,-0.005229,0.004656,-0.002320,0.002120,0.004930,-0.007348,0.000826,-0.005169,-0.009709,0.006406,-0.003285,0.017723,-0.019401,-0.007810,0.008059,-0.005160,0.058734
-0.001602,0.004480,0.738609,-0.694789,0.017140,0.028465,0.718446,0.006763,-0.495675,-0.034430,-0.333837,0.981391,-0.487116,-0.063051,0.521853,-0.000110,0.309312,1.026396,-0.576360,-0.056547,0.006260,0.059781,-1.008293,-0.411777,0.119188,-0.175090,0.955630,-0.583070,0.001841,-0.008821,0.005652,-0.014468,-0.005785,0.003360,-0.005924,-0.000416,0.010043,-0.007007,-0.003466,-0.003137,-0.012433,-0.001030,-0.007080,0.021383,-0.029761,-0.008721,0.006071,-0.000286,0.053419
-0.001732,0.004475,0.738605,-0.694841,0.017064,0.028444,0.718398,0.006696,-0.495871,-0.034267,-0.334131,0.981245,-0.487055,-0.063231,0.521806,0.000137,0.309152,1.026265,-0.576400,-0.056824,0.006142,0.059593,-1.007841,-0.412430,0.119004,-0.174990,0.955675,-0.582064,-0.008762,-0.008085,0.010672,-0.012404,-0.010881,0.004875,-0.011290,-0.005262,0.013443,-0.008830,-0.010502,-0.000261,-0.013212,-0.012025,-0.012815,0.018609,-0.022523,-0.010157,0.003100,0.004725,0.045511
-0.001873,0.004479,0.738616,-0.694895,0.017017,0.028423,0.718348,0.006412,-0.495999,-0.034004,-0.334333,0.980955,-0.486921,-0.063502,0.521642,0.000427,0.308959,1.025976,-0.576371,-0.057075,0.005779,0.059269,-1.007549,-0.412678,0.118781,-0.174966,0.955819,-0.581249,-0.017891,-0.003888,0.014203,-0.008313,-0.017528,0.007374,-0.014548,-0.010464,0.014732,-0.010900,-0.016138,0.002301,-0.013838,-0.023615,-0.018800,0.009644,-0.002013,-0.011583,-0.001058,0.009280,0.036170
-0.002022,0.004484,0.738635,-0.694999,0.016942,0.028382,0.718251,0.005980,-0.496026,-0.033699,-0.334464,0.980544,-0.486760,-0.063813,0.521388,0.000726,0.308716,1.025620,-0.576308,-0.057377,0.005197,0.058841,-1.007455,-0.412511,0.118541,-0.175032,0.956046,-0.580618,-0.024202,0.004300,0.015596,-0.001822,-0.028016,0.011908,-0.014466,-0.014134,0.013295,-0.012200,-0.022033,0.007938,-0.014405,-0.030897,-0.023172,0.000799,0.017374,-0.011327,-0.005071,0.011015,0.033861
-0.002172,0.004490,0.738686,-0.695082,0.016889,0.028348,0.718173,0.005444,-0.495827,-0.033380,-0.334406,0.979835,-0.486444,-0.064081,0.521077,0.000959,0.308471,1.025095,-0.576053,-0.057651,0.004543,0.058342,-1.007517,-0.411983,0.118328,-0.175168,0.956259,-0.579895,-0.024464,0.013436,0.015889,0.005813,-0.040404,0.018743,-0.012311,-0.017498,0.010148,-0.013952,-0.029898,0.014167,-0.014317,-0.034360,-0.025758,-0.006917,0.033524,-0.009910,-0.007963,0.010923,0.032711
-0.002321,0.004488,0.738759,-0.695179,0.016834,0.028312,0.718082,0.005002,-0.495489,-0.033063,-0.334231,0.978928,-0.486010,-0.064305,0.520688,0.001132,0.308158,1.024424,-0.575741,-0.057950,0.003823,0.057811,-1.007732,-0.411170,0.118144,-0.175351,0.956483,-0.579309,-0.018594,0.019018,0.014669,0.008835,-0.048259,0.022969,-0.010267,-0.020339,0.006882,-0.017484,-0.035292,0.015488,-0.015950,-0.035735,-0.026481,-0.013569,0.045822,-0.008705,-0.009136,0.009952,0.028105
-0.002463,0.004473,0.738840,-0.695332,0.016744,0.028263,0.717938,0.004700,-0.495066,-0.032793,-0.334053,0.977904,-0.485526,-0.064492,0.520264,0.001234,0.307771,1.023683,-0.575434,-0.058289,0.003113,0.057283,-1.008060,-0.410150,0.117980,-0.175534,0.956658,-0.578771,-0.013043,0.021987,0.012845,0.010243,-0.052392,0.025497,-0.009335,-0.020981,0.004027,-0.019732,-0.037652,0.015599,-0.015802,-0.033566,-0.025231,-0.017738,0.053064,-0.008322,-0.008681,0.006810,0.026727
-0.002595,0.004448,0.738928,-0.695424,0.016685,0.028235,0.717851,0.004480,-0.494609,-0.032549,-0.333822,0.976832,-0.484990,-0.064679,0.519849,0.001293,0.307369,1.022918,-0.575117,-0.058582,0.002480,0.056802,-1.008441,-0.409047,0.117812,-0.175698,0.956755,-0.578240,-0.008331,0.021826,0.011563,0.010270,-0.051348,0.025142,-0.010020,-0.021833,0.001974,-0.021765,-0.038111,0.014193,-0.011392,-0.029335,-0.021792,-0.019318,0.055364,-0.008625,-0.008138,0.002846,0.025535
-0.002723,0.004413,0.739007,-0.695557,0.016591,0.028191,0.717726,0.004367,-0.494193,-0.032330,-0.333642,0.975851,-0.484520,-0.064892,0.519390,0.001313,0.306901,1.022159,-0.574866,-0.058745,0.001940,0.056411,-1.008832,-0.407935,0.117635,-0.175859,0.956771,-0.577749,-0.003344,0.018743,0.009771,0.005482,-0.044826,0.021826,-0.010344,-0.023906,0.000179,-0.025115,-0.036481,0.011137,-0.005203,-0.024349,-0.016259,-0.018761,0.054079,-0.009269,-0.007941,-0.001270,0.023440
-0.002841,0.004371,0.739079,-0.695658,0.016527,0.028153,0.717631,0.004346,-0.493860,-0.032159,-0.333602,0.975039,-0.484117,-0.065092,0.518892,0.001300,0.306364,1.021459,-0.574672,-0.058790,0.001506,0.056151,-1.009192,-0.406884,0.117441,-0.176016,0.956704,-0.577303,-0.000446,0.013332,0.007610,-0.002063,-0.034812,0.017455,-0.009357,-0.026223,-0.000666,-0.029302,-0.032562,0.006844,-0.003435,-0.020219,-0.009814,-0.016272,0.049865,-0.009665,-0.007845,-0.004086,0.019470
