body_pos_x,body_pos_y,body_pos_z,body_quat_w,body_quat_x,body_quat_y,body_quat_z,joint_pos_00,joint_pos_01,joint_pos_02,joint_pos_03,joint_pos_04,joint_pos_05,joint_pos_06,joint_pos_07,joint_pos_08,joint_pos_09,joint_pos_10,joint_pos_11,joint_pos_12,joint_pos_13,joint_pos_14,joint_pos_15,joint_pos_16,joint_pos_17,joint_pos_18,joint_pos_19,joint_pos_20,joint_vel_00,joint_vel_01,joint_vel_02,joint_vel_03,joint_vel_04,joint_vel_05,joint_vel_06,joint_vel_07,joint_vel_08,joint_vel_09,joint_vel_10,joint_vel_11,joint_vel_12,joint_vel_13,joint_vel_14,joint_vel_15,joint_vel_16,joint_vel_17,joint_vel_18,joint_vel_19,joint_vel_20
0.224967,-0.441022,0.771472,-0.628019,-0.056376,-0.060730,0.773773,-0.038210,-0.812699,-0.156372,-0.646233,0.804672,-0.259880,0.108750,0.854073,0.116792,0.290609,0.887521,-0.152292,0.063185,0.221158,0.035968,-0.485940,-0.700941,0.623798,-0.106336,0.703092,-0.820370,0.549668,2.118152,2.418699,2.480921,-1.506287,-1.140644,-0.471787,2.927279,1.240956,2.331872,4.561041,3.856389,2.714029,-0.238224,0.038296,-1.252334,2.251360,-0.184481,-1.182534,-1.466686,-2.181660
0.224464,-0.445977,0.777154,-0.606237,-0.050147,-0.060473,0.791394,-0.015792,-0.757530,-0.102743,-0.587820,0.761912,-0.281083,0.097510,0.922506,0.145233,0.339393,0.994259,-0.067458,0.117466,0.220277,0.036810,-0.515571,-0.658043,0.612026,-0.131921,0.668779,-0.864613,1.568126,3.300893,2.765359,3.351469,-2.516173,-0.990252,-0.611076,3.716287,1.555025,2.359663,5.892211,3.909635,2.714029,0.148415,0.057585,-1.677141,1.982357,-0.967945,-1.314786,-1.950760,-2.352329
0.223123,-0.451027,0.777524,-0.579162,-0.043355,-0.059552,0.811878,0.024515,-0.680663,-0.045758,-0.512174,0.704025,-0.299490,0.084307,1.002724,0.178993,0.384996,1.123209,0.004093,0.171746,0.227094,0.038272,-0.553026,-0.621647,0.585081,-0.158927,0.625061,-0.914464,2.195668,4.139352,2.749443,4.136716,-2.932504,-0.872996,-0.637585,4.146638,1.794598,2.201295,6.725179,2.826909,2.364199,0.513141,0.093089,-1.998936,1.641020,-1.662233,-1.322087,-2.372952,-2.715900
0.221329,-0.455690,0.770693,-0.547892,-0.036163,-0.057816,0.833765,0.072034,-0.591956,0.007235,-0.422351,0.644611,-0.316003,0.072007,1.088372,0.217017,0.427444,1.263266,0.045619,0.212034,0.240802,0.040533,-0.595528,-0.592402,0.545536,-0.184805,0.573861,-0.973249,2.401365,4.517305,2.417047,4.712115,-2.779685,-0.796229,-0.590580,4.372960,2.034473,2.175748,7.168329,1.163762,1.303246,0.842822,0.136064,-2.177825,1.237029,-2.234278,-1.207370,-2.664842,-3.236835
0.219543,-0.459376,0.766832,-0.514415,-0.028848,-0.054986,0.855290,0.120570,-0.499971,0.050924,-0.323689,0.592838,-0.331339,0.060684,1.177642,0.260372,0.472025,1.409943,0.050644,0.223876,0.260807,0.043714,-0.640139,-0.572165,0.495710,-0.207222,0.518468,-1.043937,2.450534,4.428175,1.836472,4.813509,-2.261949,-0.697461,-0.523056,4.406267,2.224617,2.300077,7.189188,-0.417210,0.281221,1.103990,0.180763,-2.209298,0.779170,-2.637577,-0.988927,-2.755293,-3.805044
0.217843,-0.461894,0.766405,-0.480932,-0.021684,-0.051038,0.875002,0.170056,-0.414829,0.080693,-0.229811,0.554133,-0.343902,0.051084,1.264623,0.306002,0.519448,1.550834,0.028930,0.223283,0.284962,0.047764,-0.683900,-0.561235,0.440033,-0.224362,0.463649,-1.125450,2.500613,3.945331,1.109767,4.331306,-1.564504,-0.575118,-0.434271,4.155672,2.250121,2.454685,6.660378,-1.397532,0.071025,1.274552,0.215719,-2.080083,0.267793,-2.860344,-0.692333,-2.636958,-4.240993
0.216131,-0.463474,0.765779,-0.449364,-0.014906,-0.046110,0.892033,0.220594,-0.342157,0.095315,-0.150437,0.530258,-0.354344,0.043313,1.343869,0.350377,0.570213,1.676358,-0.005258,0.226717,0.311789,0.052343,-0.723342,-0.561454,0.381296,-0.234916,0.412989,-1.213577,2.518570,3.334167,0.474163,3.522916,-0.891761,-0.506756,-0.360332,3.696689,2.146867,2.637586,5.798829,-1.559086,0.236885,1.371113,0.229650,-1.777509,-0.232504,-2.933358,-0.390832,-2.334936,-4.484776
0.214110,-0.464502,0.765087,-0.421360,-0.008969,-0.040565,0.905942,0.270798,-0.281462,0.099660,-0.088894,0.518463,-0.364172,0.036671,1.412490,0.391877,0.624951,1.782787,-0.033433,0.232758,0.339806,0.056950,-0.755001,-0.570536,0.322699,-0.239995,0.370251,-1.304842,2.388841,2.831219,0.119914,2.720811,-0.431417,-0.484283,-0.314205,3.167161,1.942326,2.741559,4.792228,-1.041422,0.129199,1.376902,0.222073,-1.358472,-0.568187,-2.848274,-0.154646,-1.918104,-4.564521
0.211577,-0.465261,0.764230,-0.397566,-0.004020,-0.034651,0.916910,0.316148,-0.228909,0.100111,-0.041605,0.513001,-0.373715,0.030745,1.470556,0.428070,0.679875,1.868047,-0.046915,0.231885,0.366865,0.061226,-0.777681,-0.584181,0.267365,-0.241101,0.336265,-1.396158,2.001356,2.435617,0.013046,2.104338,-0.141473,-0.518750,-0.279906,2.535832,1.563583,2.609520,3.556019,-0.614601,-0.175078,1.292276,0.193816,-0.887762,-0.708675,-2.601323,0.002312,-1.505895,-4.453051
0.208310,-0.465932,0.762936,-0.378640,-0.000096,-0.028675,0.925100,0.350853,-0.184037,0.100182,-0.004720,0.512804,-0.384922,0.025475,1.513923,0.454420,0.729332,1.925028,-0.058017,0.225755,0.391498,0.064703,-0.790511,-0.598883,0.218646,-0.239903,0.310016,-1.482964,1.408796,2.090455,0.026289,1.724722,0.083756,-0.595960,-0.227821,1.804665,1.059113,2.307148,2.101031,-0.486187,-0.399179,1.164808,0.147191,-0.434606,-0.708356,-2.265686,0.036871,-1.194582,-4.136646
