body_pos_x	body_pos_y	body_pos_z	body_quat_w	body_quat_x	body_quat_y	body_quat_z	joint_pos00	joint_pos01	joint_pos02	joint_pos03	joint_pos04	joint_pos05	joint_pos06	joint_pos07	joint_pos08	joint_pos09	joint_pos10	joint_pos11	joint_pos12	joint_pos13	joint_pos14	joint_pos15	joint_pos16	joint_pos17	joint_pos18	joint_pos19	joint_pos20	joint_vel_00	joint_vel_01	joint_vel_02	joint_vel_03	joint_vel_04	joint_vel_05	joint_vel_06	joint_vel_07	joint_vel_08	joint_vel_09	joint_vel_10	joint_vel_11	joint_vel_12	joint_vel_13	joint_vel_14	joint_vel_15	joint_vel_16	joint_vel_17	joint_vel_18	joint_vel_19	joint_vel_20
0.394614040851593	-1.2037620544433594	0.04730899631977081	0.019669000059366226	-0.7308170199394226	0.061107005923986435	0.6795480847358704	-0.048987001180648804	-0.38683199882507324	0.09826499968767166	-0.37228500843048096	0.2884019911289215	0.006773999892175198	-0.23736199736595154	0.3343679904937744	-0.051989998668432236	-0.04358600080013275	0.34477499127388	0.044436000287532806	0.14597299695014954	-0.16666699945926666	0.20914700627326965	0.1762170046567917	0.08726000040769577	0.3461039960384369	0.14833900332450867	-0.20841099321842194	-0.878275990486145	0.06707999855279922	0.11742115020751953	0.025700032711029053	0.12331902980804443	0.02754032611846924	-0.017479993402957916	-0.12025982141494751	0.07995069026947021	-0.03143996000289917	-0.058900006115436554	0.06415098905563354	0.09537991136312485	0.05569979548454285	-0.012090057134628296	0.011040270328521729	-0.03473013639450073	0.0	0.0406801700592041	0.012099742889404297	-0.05623027682304382	-0.0715106725692749
0.3946044445037842	-1.2035682201385498	0.047933995723724365	0.020204000174999237	-0.7303619980812073	0.06075000390410423	0.6800530552864075	-0.04764540120959282	-0.38448357582092285	0.09877900034189224	-0.36981862783432007	0.2889527976512909	0.006424400024116039	-0.2397671937942505	0.3359670042991638	-0.05261879786849022	-0.04476400092244148	0.3460580110549927	0.0463435985147953	0.1470869928598404	-0.16690880060195923	0.2093678116798401	0.17552240192890167	0.08726000040769577	0.34691759943962097	0.14858099818229675	-0.2095355987548828	-0.8797062039375305	0.05723005160689354	0.12803003191947937	0.03881007432937622	0.10066032409667969	0.009795278310775757	-0.0011850032024085522	-0.10190010070800781	0.10873526334762573	-0.0383949838578701	-0.12138504534959793	0.11331960558891296	0.15323004126548767	-0.0021997839212417603	0.028235092759132385	0.01914985477924347	-0.013455003499984741	0.0	0.08766502141952515	-0.050235167145729065	-0.03533028066158295	-0.07474571466445923
0.3945712447166443	-1.2035515308380127	0.04872477054595947	0.02063700184226036	-0.7298010587692261	0.060245003551244736	0.6806880831718445	-0.04669779911637306	-0.38171079754829407	0.09981740266084671	-0.36825859546661377	0.28879380226135254	0.0067265997640788555	-0.24143800139427185	0.33871740102767944	-0.05352579802274704	-0.04844140261411667	0.3493077754974365	0.0505652017891407	0.14588500559329987	-0.16553759574890137	0.2099130004644394	0.1756788045167923	0.08726000040769577	0.3496105968952179	0.1463295966386795	-0.20982420444488525	-0.8812658190727234	0.08076010644435883	0.1720048487186432	0.04018004983663559	0.08578002452850342	-0.014049559831619263	0.014575012028217316	-0.07741488516330719	0.07799044251441956	-0.045895110815763474	-0.10131998360157013	0.16115456819534302	0.17689001560211182	-0.09393952786922455	0.10132491588592529	-0.004350021481513977	0.040544942021369934	-1.862645149230957e-07	0.22142454981803894	-0.24329498410224915	0.032934918999671936	-0.0579148530960083
0.39454326033592224	-1.2037677764892578	0.04973680526018143	0.021080603823065758	-0.7286195158958435	0.059584613889455795	0.6819959282875061	-0.04441499710083008	-0.3776033818721771	0.10038620233535767	-0.36638742685317993	0.2883908152580261	0.007007400505244732	-0.24286378920078278	0.3390866219997406	-0.05445460230112076	-0.048816800117492676	0.3525041937828064	0.05341919884085655	0.1433294117450714	-0.16285580396652222	0.20919381082057953	0.17714419960975647	0.08725999295711517	0.35577458143234253	0.1388491988182068	-0.20821820199489594	-0.8820227980613708	0.14090994000434875	0.24803504347801208	0.0033700838685035706	0.15721023082733154	0.002979487180709839	-0.0005399924702942371	-0.04749000072479248	-0.044155120849609375	-0.05358997732400894	0.11554500460624695	0.1202806830406189	0.06308490037918091	-0.13811998069286346	0.1849047839641571	-0.07269494235515594	0.18208995461463928	0.0	0.3511004149913788	-0.44478997588157654	0.025650113821029663	-0.008650124073028564
0.3943201005458832	-1.2045176029205322	0.05130436271429062	0.022160805761814117	-0.7273379564285278	0.058613214641809464	0.6834129691123962	-0.0410614013671875	-0.3717893958091736	0.09995220601558685	-0.3619701862335205	0.28891298174858093	0.006705000065267086	-0.24333760142326355	0.33695119619369507	-0.0556693971157074	-0.0438196025788784	0.3541190028190613	0.05308859795331955	0.14036020636558533	-0.15814140439033508	0.20700520277023315	0.18296240270137787	0.08726000040769577	0.36365461349487305	0.12853799760341644	-0.20879819989204407	-0.8816118240356445	0.1705499291419983	0.3299593925476074	-0.044579990208148956	0.322510302066803	0.05182996392250061	-0.028509996831417084	0.002619624137878418	-0.07209032773971558	-0.09255996346473694	0.2951448857784271	0.05644485354423523	-0.016755051910877228	-0.1323603093624115	0.31401997804641724	-0.07012039422988892	0.43349489569664	1.862645149230957e-07	0.4414856433868408	-0.513004720211029	-0.16781985759735107	0.0016450881958007812
0.39412304759025574	-1.205291986465454	0.05341099947690964	0.02436400018632412	-0.7257331013679504	0.05724700912833214	0.6851580142974854	-0.03759299963712692	-0.3644050061702728	0.09860300272703171	-0.3534870147705078	0.29046401381492615	0.0058670006692409515	-0.24275900423526764	0.336203008890152	-0.058157000690698624	-0.037011004984378815	0.3547619879245758	0.05274899676442146	0.13803499937057495	-0.15029500424861908	0.20638899505138397	0.19448399543762207	0.08726000040769577	0.37343400716781616	0.1183290109038353	-0.21493099629878998	-0.8819569945335388	0.07544001936912537	0.6567500829696655	-0.06913505494594574	0.7551848888397217	-0.03073960542678833	-0.11840000748634338	0.11695548892021179	-0.027819722890853882	-0.20387005805969238	0.41600000858306885	0.15242472290992737	-0.052099861204624176	-0.04633516073226929	0.5957949757575989	0.025285035371780396	1.0281049013137817	-0.012739934027194977	0.6784796714782715	-0.5619097352027893	-0.42173004150390625	-0.19207894802093506
0.3938336670398712	-1.2067197561264038	0.05434899777173996	0.027623018249869347	-0.723800778388977	0.05564242601394653	0.6872072815895081	-0.0380438007414341	-0.34551939368247986	0.09718680381774902	-0.33176279067993164	0.2876833975315094	0.001968999858945608	-0.23865938186645508	0.3358384072780609	-0.06382419914007187	-0.027179602533578873	0.3602159917354584	0.05100460350513458	0.13850679993629456	-0.13430960476398468	0.20801660418510437	0.22408659756183624	0.08675040304660797	0.3907938003540039	0.10606160759925842	-0.22566740214824677	-0.8892949819564819	0.1875949501991272	0.6738200783729553	-0.008959881961345673	0.8344508409500122	-0.01927018165588379	-0.13845501840114594	0.13079531490802765	-0.034774839878082275	-0.1396399885416031	0.4412100613117218	0.1253753900527954	-0.031449925154447556	0.002830103039741516	0.6955100297927856	0.14357008039951324	1.1543850898742676	-0.3949897289276123	0.9717799425125122	-0.7550500631332397	-0.34970492124557495	-0.4886895418167114
0.3941314220428467	-1.2078419923782349	0.057612985372543335	0.031053021550178528	-0.7217972874641418	0.05172424390912056	0.6894703507423401	-0.030089201405644417	-0.3374522030353546	0.09824460744857788	-0.32010897994041443	0.2896932065486908	0.0003288000589236617	-0.23752719163894653	0.3348120152950287	-0.06374260038137436	-0.01936260238289833	0.3597770035266876	0.05149099975824356	0.1381482034921646	-0.12247460335493088	0.2121317982673645	0.24065940082073212	0.07146041095256805	0.41230520606040955	0.0881270095705986	-0.22891919314861298	-0.9015045762062073	0.4669248163700104	0.39621517062187195	0.10691490024328232	0.6227344274520874	-0.021804869174957275	-0.04860498011112213	-0.039400532841682434	0.07682964205741882	0.06336486339569092	0.45995983481407166	-0.03433451056480408	0.014479830861091614	-0.02768002450466156	0.9768946170806885	0.2461448311805725	0.896475076675415	-1.3977543115615845	1.3156145811080933	-1.0190198421478271	-0.16506463289260864	-0.8422300219535828
0.39454546570777893	-1.2099127769470215	0.05951916426420212	0.03508602827787399	-0.7212793231010437	0.04577423632144928	0.6902391910552979	-0.019366808235645294	-0.329670786857605	0.10146339982748032	-0.30685341358184814	0.2868112027645111	2.4800639948807657e-05	-0.24023540318012238	0.33891159296035767	-0.061289604753255844	-0.008781208656728268	0.3588426113128662	0.05158379673957825	0.1373995989561081	-0.09523382037878036	0.21786239743232727	0.2599456012248993	0.030840229243040085	0.44341838359832764	0.06530081480741501	-0.2322699874639511	-0.9229841828346252	0.6625698208808899	0.308004766702652	0.14253482222557068	0.7157094478607178	-0.12060552835464478	-0.01061001792550087	-0.12572035193443298	0.35796985030174255	0.1591850072145462	0.7399997115135193	-0.09013041853904724	0.14490988850593567	-0.09691007435321808	1.6969243288040161	0.24765469133853912	1.5321340560913086	-2.822478771209717	1.709894061088562	-1.0827499628067017	-0.24297013878822327	-1.3072059154510498
0.3939768671989441	-1.2105861902236938	0.06188099458813667	0.0405360646545887	-0.721341609954834	0.040019068866968155	0.6902332901954651	-0.003586410079151392	-0.32513201236724854	0.10394600033760071	-0.2914806008338928	0.284868985414505	-9.560064063407481e-05	-0.24255600571632385	0.3491308093070984	-0.05737520009279251	0.01023738645017147	0.35617178678512573	0.057287395000457764	0.1342718005180359	-0.054597631096839905	0.22203798592090607	0.301944762468338	-0.041438743472099304	0.4807009696960449	0.044817011803388596	-0.2386379987001419	-0.9537928104400635	0.5771949887275696	0.3445446491241455	0.04053991287946701	1.0834850072860718	-0.1603551208972931	0.09785495698451996	0.013510137796401978	0.9445600509643555	0.15201503038406372	1.526379942893982	0.16691014170646667	0.44870489835739136	-0.0950399786233902	6.291669845581055	-1.6424096822738647	4.472558975219727	-11.6400785446167	2.008640766143799	-0.9943200349807739	-0.5700003504753113	-2.507646322250366
